nome,edge_simpl,hue_simpl,average_lum,contrast_ratio,hist_width,blur,edge_simpl2,score
10133867305.jpg,0.0010821024576822,18,33.35765098637209,0.0,0.003844975490196,0.5008799235026041,0.0011164347330729,58.1607142857143
10134737015.jpg,0.0010496775309244,9,82.63553631274951,0.0,0.0036151960784313,0.4995409647623698,0.0011068979899088,54.5903361344538
10140071304.jpg,0.0010871887207031,13,73.67175674719981,0.0,0.003844975490196,0.5021438598632812,0.0011157989501953,62.5576923076923
10147970884.jpg,0.0010738372802734,11,37.70701873880884,0.0,0.0038143382352941,0.4970982869466145,0.0011145273844401,76.8561946902655
10153847086.jpg,0.001071294148763,12,55.96665348602445,0.0,0.0038143382352941,0.4995384216308594,0.0011107126871744,59.23125
10154367094.jpg,0.0010827382405598,15,80.81794386190283,0.0123111670191461,0.0035539215686274,0.4984881083170573,0.0011177062988281,74.1120689655172
10154991453.jpg,0.0010801951090494,15,32.41969577955569,0.0,0.003890931372549,0.5038172403971354,0.0011138916015625,74.1854838709677
10155925686.jpg,0.0010725657145182,16,49.78211003524202,0.0142736461873796,0.0032781862745098,0.4989039103190104,0.0011157989501953,52.8798076923077
101601008.jpg,0.0010757446289062,19,56.30314198267472,0.0,0.003890931372549,0.5016454060872396,0.0011088053385416,61.0875
10164654253.jpg,0.0010814666748046,17,51.02734781661181,0.0014268476183345,0.0033700980392156,0.5025151570638021,0.0011170705159505,52.9220183486239
10164842933.jpg,0.0010833740234375,17,39.85705156089205,0.0,0.0038143382352941,0.4986610412597656,0.0011170705159505,76.69375
10169304416.jpg,0.0010833740234375,12,52.580351017326585,0.0,0.0037377450980392,0.4999504089355469,0.0011164347330729,80.8716814159292
10173544123.jpg,0.0010833740234375,9,79.88742918625206,0.0,0.003890931372549,0.4998563130696614,0.0011177062988281,65.1055555555556
10177270623.jpg,0.0010821024576822,18,25.3702046763629,0.002332350062915,0.0032475490196078,0.5024871826171875,0.0011170705159505,59.4800884955752
10177793964.jpg,0.0010795593261718,16,32.91653117812549,0.0,0.0037071078431372,0.4978001912434895,0.0011170705159505,68.5218446601942
10178112894.jpg,0.0010827382405598,17,24.623564315136267,0.0364258661690572,0.003875612745098,0.5042978922526041,0.0011164347330729,40.2586206896552
10178183416.jpg,0.0010814666748046,16,43.16801127578034,0.0,0.003125,0.4984118143717448,0.0011157989501953,75.6842105263158
10178914656.jpg,0.001080830891927,17,57.05006861945044,0.0570049221387488,0.0035539215686274,0.5002250671386719,0.0011107126871744,69.7991071428571
10183769356.jpg,0.0010814666748046,17,48.47691423334612,0.0,0.003844975490196,0.5004717508951823,0.0011164347330729,70.0472972972973
10186643874.jpg,0.0010840098063151,18,83.09112986270627,0.1894466358733422,0.003890931372549,0.4993616739908854,0.0011164347330729,51.5731707317073
10186680555.jpg,0.0010827382405598,13,37.20091026483734,0.0,0.0038143382352941,0.5079854329427084,0.0011170705159505,55.3362068965517
10186832194.jpg,0.0010814666748046,13,49.26580176694236,0.0,0.003890931372549,0.4930394490559895,0.0011170705159505,57.5818584070796
10187102065.jpg,0.0010821024576822,17,53.36671277787073,0.0074200834427001,0.003890931372549,0.4860191345214844,0.0011151631673177,38.7142857142857
10187522803.jpg,0.001080830891927,18,67.99262006802319,0.0444296702329085,0.0032781862745098,0.498541514078776,0.0011177062988281,68.4601769911504
10191607755.jpg,0.0010821024576822,7,27.278894111328825,0.0,0.003860294117647,0.4995218912760417,0.0011170705159505,79.4115044247788
10196228605.jpg,0.0010706583658854,19,68.13441470505586,0.0,0.003860294117647,0.4944648742675781,0.0011119842529296,63.8040540540541
10203647273.jpg,0.0010814666748046,19,46.801548218563816,0.0245571861005089,0.0036151960784313,0.4970779418945312,0.0011164347330729,73.5021186440678
10205220286.jpg,0.0010814666748046,16,49.45803876817149,0.0213521998686948,0.0031862745098039,0.4750582377115885,0.0011126200358072,29.2638888888889
10206674394.jpg,0.0010821024576822,14,61.39504532238292,0.0,0.0035692401960784,0.5011634826660156,0.0011164347330729,79.1100917431193
10207172624.jpg,0.0010821024576822,8,58.978228173953056,0.0,0.003890931372549,0.4978230794270833,0.0011164347330729,62.5344036697248
10209014225.jpg,0.0010782877604166,19,73.961627402676,0.0,0.0035998774509803,0.4999300638834635,0.0010948181152343,64.8411214953271
10209917915.jpg,0.0010814666748046,8,4.564233973990679,0.0043246811230012,0.0021446078431372,0.4991798400878906,0.0011164347330729,46.9097222222222
10211880874.jpg,0.0010821024576822,19,14.108261582181052,0.0,0.003890931372549,0.4998881022135417,0.0011157989501953,35.0487288135593
10213881683.jpg,0.0010814666748046,18,14.585621022652616,0.0,0.0034773284313725,0.4986813863118489,0.0011157989501953,37.1232142857143
10218118033.jpg,0.0010801951090494,15,47.29829792537805,0.0,0.003890931372549,0.5003547668457031,0.0011157989501953,75.6659663865546
10221144393.jpg,0.0010821024576822,14,19.23354379898344,0.0031343404396042,0.003844975490196,0.4921531677246094,0.0011164347330729,18.275641025641
10224586444.jpg,0.0010821024576822,17,12.1057262357669,0.0,0.0018688725490196,0.5040855407714844,0.0011157989501953,37.975
10226277514.jpg,0.0010814666748046,11,30.10982215781036,0.0138601494272239,0.0025428921568627,0.4956474304199219,0.0011164347330729,43.2162162162162
10226524916.jpg,0.0010821024576822,9,49.709001420597225,0.0142862473419839,0.0037071078431372,0.4970308939615885,0.0011164347330729,20.6216216216216
10227210045.jpg,0.0010814666748046,9,52.497301811354895,0.0,0.003829656862745,0.5085983276367188,0.0011145273844401,70.4245283018868
10241630856.jpg,0.0010814666748046,14,22.832320367043117,0.0,0.0031556372549019,0.4997711181640625,0.0011157989501953,63.6573275862069
10241895785.jpg,0.0010827382405598,17,19.04340077585869,0.0,0.0035079656862745,0.4987564086914062,0.0011164347330729,67.0736607142857
10244314384.jpg,0.0009778340657552,17,25.39993303331288,0.0,0.003890931372549,0.4971593221028645,0.0010293324788411,47.5481651376147
10244715656.jpg,0.0010833740234375,16,13.265441771117024,0.0,0.0020680147058823,0.504449208577474,0.0011164347330729,53.3223684210526
10246311914.jpg,0.0010827382405598,15,53.91509975855509,0.0049161937906157,0.0031862745098039,0.4965553283691406,0.0011157989501953,75.4579831932773
10246318724.jpg,0.0010827382405598,15,59.74891825990301,0.0016205986729235,0.0035386029411764,0.5007514953613281,0.0011145273844401,74.3581081081081
10258169584.jpg,0.0010821024576822,17,43.75070209848575,0.0059288177879384,0.0035079656862745,0.5031089782714844,0.0011157989501953,57.2302631578947
10260190424.jpg,0.0010840098063151,16,19.851183237699203,0.0,0.0029871323529411,0.503302256266276,0.0011145273844401,68.8652173913043
1026198859.jpg,0.001068115234375,10,38.61166303109197,0.0,0.003890931372549,0.5008799235026041,0.0011094411214192,70.2715517241379
10262588616.jpg,0.0010827382405598,14,63.97189221416027,0.0,0.003890931372549,0.4985059102376302,0.0011132558186848,61.4485981308411
10264804094.jpg,0.0010801951090494,7,70.9114823504904,0.0997705586623517,0.0037530637254901,0.4999033610026042,0.0011164347330729,76.6495535714286
10264984793.jpg,0.0010312398274739,19,37.48732128416829,0.0,0.003890931372549,0.500946044921875,0.001074473063151,66.1
10265315316.jpg,0.001080830891927,11,69.88118439153992,0.0615755759817474,0.0035692401960784,0.4867032368977864,0.0011183420817057,62.9513888888889
10265809113.jpg,0.0010814666748046,7,56.80949364131223,0.0,0.003844975490196,0.4996350606282552,0.0011145273844401,73.7767857142857
10273804555.jpg,0.0010827382405598,16,53.31319074982532,0.0015837309270706,0.003844975490196,0.4980506896972656,0.0011170705159505,68.3026315789474
10278246465.jpg,0.001080830891927,14,39.96229539000476,0.0,0.0037990196078431,0.4982083638509114,0.0011151631673177,70.8416030534351
10279904885.jpg,0.001080830891927,16,10.377914648497551,0.0,0.0017310049019607,0.4987068176269531,0.001111348470052,44.0400943396226
10280683815.jpg,0.0010821024576822,19,66.83188315879757,0.0025427519258164,0.0029258578431372,0.4983723958333333,0.0011164347330729,77.425
10280835505.jpg,0.0010821024576822,16,80.97060509245793,0.0004037752200794,0.0035386029411764,0.49896240234375,0.0011164347330729,31.2256637168142
10283619534.jpg,0.0010814666748046,8,51.343144745139455,0.0,0.003829656862745,0.499493916829427,0.0011151631673177,77.9740566037736
10287677265.jpg,0.0010814666748046,16,15.957974992872613,0.0,0.00234375,0.501373291015625,0.0011183420817057,64.1272321428571
10289468185.jpg,0.0010789235432942,17,40.92709137128005,0.0,0.0036458333333333,0.5117352803548177,0.0011145273844401,73.525
10290759976.jpg,0.0010814666748046,12,49.55059240058077,0.0197715711292221,0.0028492647058823,0.4986495971679687,0.0011164347330729,77.9256756756757
1029470257.jpg,0.0010751088460286,12,49.14607518234737,0.0,0.003890931372549,0.5029945373535156,0.0011119842529296,43.0961538461538
10295875445.jpg,0.0010821024576822,15,22.860495149455733,0.0125528359960166,0.0029411764705882,0.4945576985677083,0.0011170705159505,62.563025210084
10296038236.jpg,0.001077651977539,10,21.023954117561164,0.0196077917416378,0.003890931372549,0.4989407857259114,0.0011119842529296,40.6438053097345
10299438733.jpg,0.0010827382405598,18,32.50728076480197,0.0,0.003875612745098,0.4968236287434895,0.0011164347330729,55.2683486238532
102995966.jpg,0.0010452270507812,18,13.326885564187286,0.0,0.003890931372549,0.500024159749349,0.0010973612467447,16.4600840336134
10316734944.jpg,0.0010827382405598,15,75.34798555634933,0.0,0.0036458333333333,0.4972457885742187,0.0011164347330729,67.3055555555556
10319186405.jpg,0.0010827382405598,15,27.828219223996545,0.0023391379912392,0.0037224264705882,0.5168902079264323,0.0011177062988281,55.5540540540541
10319713194.jpg,0.0010801951090494,11,45.47826733775698,0.0,0.003890931372549,0.5084330240885416,0.0011145273844401,7.99152542372881
10325321.jpg,0.0010821024576822,10,38.22011237208448,0.002332350062915,0.003890931372549,0.4954032897949219,0.0011164347330729,76.8717948717949
10327985614.jpg,0.0010814666748046,15,55.72186907205338,0.0,0.0036917892156862,0.5014915466308594,0.0011164347330729,75.1026785714286
10329149264.jpg,0.001080830891927,16,63.44254879015099,0.0,0.003860294117647,0.4984143575032552,0.0011170705159505,71.9797297297297
10329235193.jpg,0.0008843739827473,16,13.67314395924682,0.0,0.0028033088235294,0.499114990234375,0.0009511311848958,84.1292372881356
10330831494.jpg,0.001080830891927,17,52.483191292494496,0.005096871892267,0.0029564950980392,0.4976654052734375,0.0011164347330729,48.5321100917431
10335072144.jpg,0.0010598500569661,14,64.22266308434017,0.0,0.003890931372549,0.5006230672200521,0.0011157989501953,62.1610576923077
10336689775.jpg,0.0010026295979817,11,45.18413094004959,0.0031479887962362,0.0035232843137254,0.500542958577474,0.0010464986165364,65.1811023622047
103400056.jpg,0.0010687510172526,17,26.252057063338697,0.0,0.003890931372549,0.4991531372070312,0.0011094411214192,77.8625
10342569703.jpg,0.0010821024576822,18,19.84539866173809,0.0072203025780364,0.003875612745098,0.4797643025716145,0.0011164347330729,38.6081081081081
10344523015.jpg,0.0010662078857421,17,70.6212736862058,0.002332350062915,0.0036151960784313,0.4808057149251302,0.0011119842529296,52.5263157894737
10344921126.jpg,0.0010445912679036,14,82.28913393837205,0.0088324580483821,0.0032781862745098,0.4991353352864583,0.0011005401611328,4.46638655462185
10346758803.jpg,0.0010814666748046,8,52.4806912373571,0.0,0.003890931372549,0.5000584920247396,0.0011157989501953,63.5336134453782
10346796664.jpg,0.0010821024576822,10,73.03481723773731,0.0,0.003890931372549,0.5045547485351562,0.0011170705159505,70.6504424778761
10349956885.jpg,0.0010833740234375,11,50.561459909899874,0.0041409178012855,0.0035539215686274,0.5021006266276041,0.0011170705159505,69.75
10350497833.jpg,0.0010801951090494,18,18.71074263447127,0.0,0.003890931372549,0.4851659138997395,0.0011170705159505,58.260593220339
10351189716.jpg,0.0010757446289062,18,38.513099298821615,0.0,0.0037377450980392,0.4956855773925781,0.0011151631673177,61.01875
10353620913.jpg,0.0010821024576822,16,21.306164418730656,0.0076116895903964,0.0037530637254901,0.4968668619791667,0.0011145273844401,56.7071428571429
10358252894.jpg,0.001080830891927,16,60.97187707902759,0.0501270444890787,0.0026960784313725,0.4916063944498698,0.0011164347330729,64.4615384615385
10362672006.jpg,0.0010814666748046,14,42.32254589576719,0.0,0.0038143382352941,0.5010757446289062,0.0011164347330729,75.8189655172414
10366373284.jpg,0.0010827382405598,18,49.41610667340593,0.0,0.0037530637254901,0.5003318786621094,0.0011170705159505,75.4545454545455
1036840624.jpg,0.0010821024576822,5,73.8816852883459,0.0494910432143079,0.0036458333333333,0.5148150126139323,0.0011170705159505,28.3382352941176
10371125786.jpg,0.0010821024576822,14,13.294634196522685,0.0003957365406908,0.003860294117647,0.4988759358723958,0.0011145273844401,38.245145631068
10371211803.jpg,0.0010827382405598,17,46.94372002117351,0.0084361363794479,0.003890931372549,0.500244140625,0.0011157989501953,66.38125
10372323314.jpg,0.0010814666748046,9,48.88451704416525,0.0,0.003875612745098,0.5011329650878906,0.0011151631673177,65.3361344537815
10373546175.jpg,0.0010693868001302,17,38.2720234121026,0.0,0.003890931372549,0.4941457112630208,0.001111348470052,61.9538834951456
10375167904.jpg,0.0010821024576822,16,52.608164592375296,0.0279084345563548,0.0032475490196078,0.4970982869466145,0.0011157989501953,62.4080188679245
10382843045.jpg,0.0010770161946614,16,34.60421455017301,0.0,0.0037377450980392,0.4966710408528645,0.0011094411214192,48.6347826086957
10387390396.jpg,0.0010821024576822,11,74.50666487144521,0.0262162676911821,0.0032475490196078,0.4996897379557292,0.0011164347330729,74.3417431192661
10387844376.jpg,0.0010827382405598,17,13.649308427721946,0.0,0.0025582107843137,0.499725341796875,0.0011164347330729,65.6134453781513
10388184626.jpg,0.0010814666748046,17,57.20300992512466,0.0240052172903362,0.0035998774509803,0.4967066446940104,0.0011164347330729,78.5802752293578
10395523125.jpg,0.0010814666748046,15,42.729856654117775,0.0101926898891646,0.0028799019607843,0.498266855875651,0.0011164347330729,60.5069444444444
10397166423.jpg,0.0010833740234375,14,56.0943721030431,0.0,0.003890931372549,0.503790537516276,0.0011170705159505,73.9358407079646
10397631976.jpg,0.0010814666748046,19,51.47300023488831,0.0082146875854063,0.0035998774509803,0.502173105875651,0.0011151631673177,73.7247899159664
10399580503.jpg,0.0009702046712239,8,61.84919676619563,0.0,0.003890931372549,0.5003534952799479,0.001013437906901,76.6371681415929
10403509543.jpg,0.0010821024576822,18,74.5995292441281,0.0,0.0035998774509803,0.4967892964680989,0.0011170705159505,68.0117924528302
10407720764.jpg,0.0010871887207031,9,76.81873920156674,0.0095892481825168,0.0036764705882352,0.493597666422526,0.0011208852132161,38.6261682242991
10408374535.jpg,0.0010821024576822,17,62.01605654310735,0.0,0.0034466911764705,0.5002670288085938,0.0011157989501953,48.9217391304348
10408474376.jpg,0.0010763804117838,6,61.900181517656655,0.0,0.003890931372549,0.5032780965169271,0.0011151631673177,81.4894957983193
10409059825.jpg,0.0010795593261718,13,30.41559420096064,0.0,0.0034313725490196,0.5002454121907552,0.0011151631673177,73.1513157894737
10410038143.jpg,0.0010833740234375,16,46.884637866451705,0.0,0.003079044117647,0.4999529520670573,0.0011157989501953,78.1659482758621
10412894895.jpg,0.0010821024576822,18,59.52555474105068,0.0,0.0033700980392156,0.5008989969889323,0.0011157989501953,57.4121621621622
10414716033.jpg,0.0010840098063151,10,33.115427819230355,0.0,0.003875612745098,0.4995778401692708,0.0011157989501953,71.0878378378378
10415628976.jpg,0.0010833740234375,16,28.561837715604582,0.045526219091791,0.0020220588235294,0.4987080891927083,0.0011151631673177,20.0868644067797
10415631353.jpg,0.0010903676350911,6,36.34046632295263,0.0609131650120103,0.002267156862745,0.4979972839355469,0.0011151631673177,43.0819327731092
104219737.jpg,0.0010801951090494,17,30.854792581856923,0.0047254626571098,0.003844975490196,0.4997164408365885,0.0011157989501953,50.2954545454545
10422425365.jpg,0.0010821024576822,15,42.81268772137648,0.0,0.003048406862745,0.5001970926920573,0.0011164347330729,72.5723684210526
10422776735.jpg,0.0010687510172526,7,52.6270534579733,0.0,0.003890931372549,0.504706064860026,0.0011183420817057,69.772
10423472445.jpg,0.0010814666748046,10,33.53207738129186,0.0019786827034541,0.003829656862745,0.4986381530761719,0.0011164347330729,72.5705128205128
10429780626.jpg,0.0010833740234375,9,36.54700284468575,0.0,0.003829656862745,0.4980812072753906,0.0011177062988281,72.0285714285714
10430002553.jpg,0.0010833740234375,12,49.30276827749943,0.0,0.003890931372549,0.5003636678059896,0.0011164347330729,77.5206422018349
10430335945.jpg,0.0010814666748046,15,78.57305203680333,0.0,0.003829656862745,0.5189476013183594,0.0011107126871744,39.9741379310345
10440370734.jpg,0.0010814666748046,18,8.414987833130033,0.0,0.0035386029411764,0.5009473164876302,0.001111348470052,39.2436440677966
10442628686.jpg,0.0010814666748046,17,70.40721029376812,0.0286414045667561,0.0020526960784313,0.4797515869140625,0.0011151631673177,41.5810810810811
10446770756.jpg,0.0010821024576822,16,34.59599340018337,0.0043449411945951,0.0034926470588235,0.5015055338541666,0.0011157989501953,73.0288461538462
10446810546.jpg,0.0010827382405598,11,39.29607975260317,0.0,0.0035692401960784,0.5003395080566406,0.0011157989501953,74.734375
10451177016.jpg,0.0010821024576822,18,61.77238494061324,0.0,0.0032322303921568,0.4924278259277344,0.0011164347330729,70.9357798165138
10453950204.jpg,0.001080830891927,16,81.232323741257,0.1076632264405528,0.003048406862745,0.494305928548177,0.0011170705159505,58.975
10458591.jpg,0.0010821024576822,17,39.04278671022623,0.0054593042685364,0.003890931372549,0.4904085795084635,0.0011170705159505,51.4871794871795
10458703674.jpg,0.0010833740234375,13,38.49822180973192,0.1921790707878393,0.0020220588235294,0.4965133666992187,0.0011164347330729,38.1615044247788
10459022813.jpg,0.0010827382405598,2,46.60806491801564,0.0027417349602379,0.003844975490196,0.4977607727050781,0.0011157989501953,79.9642857142857
10463545414.jpg,0.0010821024576822,19,67.31539724970587,0.0247029232627067,0.0026348039215686,0.4982566833496094,0.0011164347330729,55.0444915254237
10463583515.jpg,0.0010706583658854,2,63.68039504148172,0.0,0.003890931372549,0.4982528686523437,0.0011030832926432,76.6973684210526
10464940425.jpg,0.001080830891927,2,67.5821212461792,0.0,0.003829656862745,0.497693379720052,0.0011132558186848,71.3851351351351
10465121613.jpg,0.0010814666748046,17,44.577331531096426,0.0,0.003890931372549,0.4920527140299479,0.0011151631673177,61.5723684210526
10465293055.jpg,0.0010821024576822,10,37.8622213988801,0.0,0.0038143382352941,0.5001640319824219,0.0011177062988281,76.5366972477064
10466350116.jpg,0.001080830891927,16,38.84861479920272,0.0,0.0037837009803921,0.4981028238932292,0.0011157989501953,77.224358974359
10466453556.jpg,0.0010833740234375,18,6.9718500385629865,0.0,0.0021599264705882,0.520226796468099,0.0011183420817057,28.8004201680672
10468110795.jpg,0.0010814666748046,7,73.41502366795699,0.1546047389355599,0.0035845588235294,0.4923591613769531,0.0011151631673177,61.4754464285714
10468540574.jpg,0.0010795593261718,13,45.71938534513556,0.0,0.0037990196078431,0.4985745747884114,0.0011145273844401,67.075
10469774844.jpg,0.0010814666748046,10,53.19870074237024,0.0007914730813816,0.0038143382352941,0.4981727600097656,0.0011157989501953,59.6034482758621
10471406506.jpg,0.0010833740234375,13,36.2851648081236,0.0013640433018029,0.0034466911764705,0.5033518473307291,0.0011177062988281,28.2884615384615
10474002734.jpg,0.0010795593261718,10,49.57464457605241,0.0,0.0037530637254901,0.5017738342285156,0.0011151631673177,80.7745535714286
10475435053.jpg,0.0010757446289062,11,30.07410252348104,0.0,0.003890931372549,0.4922434488932292,0.0011024475097656,57.8487394957983
10475658035.jpg,0.001080830891927,14,82.31898352994104,0.0051205205617927,0.0029411764705882,0.4989865620930989,0.001108169555664,83.225
10481974434.jpg,0.0010814666748046,18,4.661669816576787,0.0,0.0036611519607843,0.4989662170410156,0.001111348470052,42.4615384615385
10486107003.jpg,0.0010827382405598,15,76.77390810947901,0.0112209308720877,0.0035386029411764,0.4990552266438802,0.0011170705159505,67.9930555555556
10490369963.jpg,0.0010814666748046,2,8.050579508614236,0.0,0.0026654411764705,0.4974912007649739,0.0011157989501953,39.0540540540541
10491358066.jpg,0.0010821024576822,17,60.24714891091914,0.003727417238763,0.0020067401960784,0.4892298380533854,0.0011151631673177,64.45
10491423125.jpg,0.0010840098063151,15,26.820157900494987,0.0,0.0037990196078431,0.4997469584147135,0.0011170705159505,72.5
