nome,edge_simpl2
103400056.jpg,0.001109441121419271
10342569703.jpg,0.0011164347330729165
10344523015.jpg,0.0011119842529296875
10344921126.jpg,0.0011005401611328125
10346758803.jpg,0.0011157989501953125
10346796664.jpg,0.001117070515950521
10349956885.jpg,0.001117070515950521
10350497833.jpg,0.0011170705159505208
10351189716.jpg,0.0011151631673177083
10353620913.jpg,0.0011145273844401042
10358252894.jpg,0.0011164347330729165
10362672006.jpg,0.0011164347330729167
10366373284.jpg,0.001117070515950521
1036840624.jpg,0.001117070515950521
10371125786.jpg,0.0011145273844401042
10371211803.jpg,0.0011157989501953125
10372323314.jpg,0.0011151631673177085
10373546175.jpg,0.0011113484700520833
10375167904.jpg,0.0011157989501953125
10382843045.jpg,0.0011094411214192708
10387390396.jpg,0.0011164347330729167
10387844376.jpg,0.0011164347330729167
10388184626.jpg,0.0011164347330729165
10395523125.jpg,0.0011164347330729165
10397166423.jpg,0.001117070515950521
10397631976.jpg,0.0011151631673177083
10399580503.jpg,0.0010134379069010415
10403509543.jpg,0.001117070515950521
10407720764.jpg,0.0011208852132161458
10408374535.jpg,0.0011157989501953125
10408474376.jpg,0.0011151631673177083
10409059825.jpg,0.0011151631673177083
10410038143.jpg,0.0011157989501953125
10412894895.jpg,0.0011157989501953125
10414716033.jpg,0.0011157989501953125
10415628976.jpg,0.0011151631673177085
10415631353.jpg,0.0011151631673177083
104219737.jpg,0.0011157989501953125
10422425365.jpg,0.0011164347330729165
10422776735.jpg,0.001118342081705729
10423472445.jpg,0.0011164347330729167
10429780626.jpg,0.001117706298828125
10430002553.jpg,0.0011164347330729165
10430335945.jpg,0.001110712687174479
10440370734.jpg,0.0011113484700520833
10442628686.jpg,0.0011151631673177083
10446770756.jpg,0.0011157989501953125
10446810546.jpg,0.0011157989501953125
10451177016.jpg,0.0011164347330729165
10453950204.jpg,0.001117070515950521
10458591.jpg,0.0011170705159505208
10458703674.jpg,0.0011164347330729167
10459022813.jpg,0.0011157989501953125
10463545414.jpg,0.0011164347330729165
10463583515.jpg,0.0011030832926432292
10464940425.jpg,0.0011132558186848958
10465121613.jpg,0.0011151631673177083
10465293055.jpg,0.001117706298828125
10466350116.jpg,0.0011157989501953125
10466453556.jpg,0.001118342081705729
10468110795.jpg,0.0011151631673177083
10468540574.jpg,0.0011145273844401042
10469774844.jpg,0.0011157989501953125
10471406506.jpg,0.001117706298828125
10474002734.jpg,0.0011151631673177083
10475435053.jpg,0.001102447509765625
10475658035.jpg,0.0011081695556640625
10481974434.jpg,0.0011113484700520835
10486107003.jpg,0.001117070515950521
10490369963.jpg,0.0011157989501953125
10491358066.jpg,0.0011151631673177083
10491423125.jpg,0.001117070515950521
10492897986.jpg,0.0011151631673177085
10505275743.jpg,0.0011157989501953125
10506082433.jpg,0.0011170705159505208
10512432565.jpg,0.0010973612467447917
10513907744.jpg,0.001094818115234375
10516786036.jpg,0.0011157989501953125
10517436165.jpg,0.0011151631673177083
10520192995.jpg,0.0011164347330729165
10525460645.jpg,0.0011151631673177083
10526881085.jpg,0.0011151631673177083
10530470795.jpg,0.0011138916015625
10532663625.jpg,0.001117070515950521
10534454676.jpg,0.0011151631673177085
10535849673.jpg,0.0011157989501953125
10536668436.jpg,0.0011164347330729167
10538085833.jpg,0.0011081695556640625
10539008983.jpg,0.001117706298828125
10539142034.jpg,0.0011157989501953125
10539341593.jpg,0.0011164347330729165
10544775715.jpg,0.0011151631673177085
10544833625.jpg,0.0011113484700520833
10544945153.jpg,0.0011164347330729165
10554234623.jpg,0.0011164347330729167
10556629035.jpg,0.0010992685953776042
10558118243.jpg,0.0011119842529296875
105620456.jpg,0.0011145273844401042
10567114974.jpg,0.0011157989501953125
10567188645.jpg,0.0011164347330729167
10568567754.jpg,0.0011151631673177083
10569725133.jpg,0.0011157989501953125
1057328504.jpg,0.0011164347330729165
10574233584.jpg,0.0011164347330729167
10575593285.jpg,0.001117070515950521
10576676414.jpg,0.0011094411214192708
10579282866.jpg,0.0011132558186848958
1057997640.jpg,0.0011157989501953125
10581525775.jpg,0.001117070515950521
10582113466.jpg,0.0011164347330729167
10583786994.jpg,0.0011157989501953125
10586872235.jpg,0.0010623931884765625
10589450596.jpg,0.0011132558186848958
10597114264.jpg,0.0011151631673177085
10602786066.jpg,0.0011157989501953125
10603218265.jpg,0.0011164347330729167
10604417276.jpg,0.001117706298828125
10605846204.jpg,0.0011132558186848958
10609356094.jpg,0.0011164347330729167
10614052044.jpg,0.0011145273844401042
10615424764.jpg,0.0007826487223307292
10617981003.jpg,0.0008532206217447917
10619909515.jpg,0.0011126200358072917
10620203775.jpg,0.0011164347330729165
10620356404.jpg,0.0011151631673177083
1062133952.jpg,0.0011164347330729165
10625988224.jpg,0.0011164347330729167
10628337356.jpg,0.0011151631673177085
10628497685.jpg,0.0011113484700520833
10628645805.jpg,0.0011151631673177083
10631219374.jpg,0.0011157989501953125
10631630073.jpg,0.0011157989501953125
1063351510.jpg,0.0011157989501953125
10633933603.jpg,0.0011157989501953125
10635160054.jpg,0.001117070515950521
1063722220.jpg,0.0010954538981119792
10642085843.jpg,0.0011126200358072917
10644234544.jpg,0.001117070515950521
106456452.jpg,0.0011164347330729167
10660362264.jpg,0.001117070515950521
10660571735.jpg,0.0011183420817057292
10660620125.jpg,0.0011164347330729165
106652866.jpg,0.0011170705159505208
10665464526.jpg,0.0011157989501953125
10676427864.jpg,0.0010484059651692708
1067765170.jpg,0.001114527384440104
10678199353.jpg,0.0011164347330729165
10678350303.jpg,0.0010814666748046875
10679134563.jpg,0.0010922749837239583
10680153225.jpg,0.0008538564046223958
10680502673.jpg,0.0011164347330729165
10680715605.jpg,0.0010547637939453125
10680932454.jpg,0.0011145273844401042
10683218616.jpg,0.001117706298828125
10686332213.jpg,0.001099268595377604
10689376076.jpg,0.0011157989501953125
10689538413.jpg,0.001117070515950521
10689722684.jpg,0.0011164347330729165
10690294454.jpg,0.0011138916015625
10692654005.jpg,0.0011164347330729165
10692667386.jpg,0.0011164347330729165
10692857705.jpg,0.001117070515950521
10693826785.jpg,0.0011157989501953125
10694350076.jpg,0.0011157989501953125
10698962263.jpg,0.001117070515950521
10705911926.jpg,0.0011145273844401042
10706770686.jpg,0.0011164347330729165
10713772814.jpg,0.0011183420817057292
10714662986.jpg,0.0011164347330729165
10715577856.jpg,0.001114527384440104
10721124556.jpg,0.0011151631673177085
10723077086.jpg,0.0011126200358072917
10724461514.jpg,0.0011164347330729165
10724889206.jpg,0.0011157989501953125
10728525673.jpg,0.00110626220703125
10730634575.jpg,0.0011189778645833333
10732971054.jpg,0.0011164347330729165
10733259996.jpg,0.001117706298828125
10737029565.jpg,0.0011170705159505208
10740242265.jpg,0.0011157989501953125
10740725955.jpg,0.0010738372802734375
10740727595.jpg,0.001110712687174479
10745415703.jpg,0.0010789235432942708
10745932825.jpg,0.001117706298828125
10747724694.jpg,0.0011138916015625
107505789.jpg,0.0011164347330729165
10751799554.jpg,0.001117070515950521
1075190309.jpg,0.0011157989501953125
10762659033.jpg,0.0010236104329427083
10765812585.jpg,0.0010121663411458335
10767441335.jpg,0.0011157989501953125
10770026303.jpg,0.0011164347330729165
10770700455.jpg,0.0011151631673177083
10773126784.jpg,0.0011056264241536458
10775358296.jpg,0.0011132558186848958
10776111906.jpg,0.0011157989501953125
107799222.jpg,0.0011157989501953125
10783395635.jpg,0.0011157989501953125
10784159775.jpg,0.0011157989501953125
10786271105.jpg,0.0011157989501953125
10787038944.jpg,0.0011164347330729165
10787258285.jpg,0.0011157989501953125
10790803694.jpg,0.001117706298828125
10791502435.jpg,0.0011157989501953125
10792125886.jpg,0.0011164347330729167
10798439785.jpg,0.0010439554850260417
10799367156.jpg,0.0011164347330729165
10799853136.jpg,0.0011164347330729165
10805317444.jpg,0.0011145273844401042
10806677866.jpg,0.0011157989501953125
10813730303.jpg,0.0011157989501953125
10814874265.jpg,0.0011157989501953125
10819001424.jpg,0.0011157989501953125
10819132874.jpg,0.0011126200358072915
10819329365.jpg,0.0011164347330729167
10827568885.jpg,0.0011094411214192708
10828147985.jpg,0.0011157989501953125
10828395135.jpg,0.0011157989501953125
10829329963.jpg,0.0011164347330729165
10836905604.jpg,0.001114527384440104
10843403305.jpg,0.0011157989501953125
10847909336.jpg,0.001110076904296875
10849117054.jpg,0.0011196136474609375
10849700404.jpg,0.0011157989501953125
1084984228.jpg,0.0011189778645833333
1085590803.jpg,0.0009810129801432292
10856434794.jpg,0.0011157989501953125
10856757.jpg,0.0011151631673177083
10858952303.jpg,0.0011164347330729167
10861031374.jpg,0.001110076904296875
10862487886.jpg,0.001117070515950521
10864812016.jpg,0.001117070515950521
10865798996.jpg,0.001113255818684896
10866463396.jpg,0.0011164347330729167
10866561184.jpg,0.0011164347330729165
10868390853.jpg,0.0011157989501953125
10872249945.jpg,0.0011151631673177085
10875461386.jpg,0.0011138916015625
10880314705.jpg,0.0011151631673177083
10882856833.jpg,0.001117070515950521
10883456586.jpg,0.0011145273844401042
1089100444.jpg,0.0011164347330729165
10893404795.jpg,0.0011170705159505208
10895044423.jpg,0.0011138916015625
10897840884.jpg,0.0011164347330729165
10898287705.jpg,0.0011107126871744792
10898689245.jpg,0.001117070515950521
10899733355.jpg,0.001117070515950521
10900020096.jpg,0.0011151631673177083
10905088155.jpg,0.0011119842529296875
10905114716.jpg,0.0011157989501953125
10906887886.jpg,0.0011164347330729167
1090979049.jpg,0.0011164347330729165
10910262455.jpg,0.001117706298828125
10911046243.jpg,0.001117070515950521
10911095273.jpg,0.0011157989501953125
10912602716.jpg,0.001117070515950521
10915557435.jpg,0.0011138916015625
10917741563.jpg,0.0011157989501953125
10921653346.jpg,0.00110626220703125
10921880365.jpg,0.0011164347330729165
10923819485.jpg,0.0011126200358072915
10925112255.jpg,0.0011157989501953125
10927420963.jpg,0.0011157989501953125
10931213005.jpg,0.0010579427083333333
10932590295.jpg,0.0011164347330729165
10933722123.jpg,0.0011164347330729165
10936496124.jpg,0.001117070515950521
10937404313.jpg,0.0011113484700520835
10947519133.jpg,0.001117070515950521
10948257133.jpg,0.0011164347330729167
10953973716.jpg,0.0011157989501953125
10961758274.jpg,0.0011151631673177083
10967023396.jpg,0.001113255818684896
10968711744.jpg,0.001117706298828125
10980930876.jpg,0.0011157989501953125
10981006796.jpg,0.0011164347330729165
109825878.jpg,0.001117070515950521
10983119996.jpg,0.0011157989501953125
10990397626.jpg,0.0011157989501953125
10990887046.jpg,0.0011151631673177083
11004139923.jpg,0.0011164347330729165
11005410885.jpg,0.001117070515950521
11006895124.jpg,0.0011145273844401042
1100873520.jpg,0.0011145273844401042
11009340314.jpg,0.0011151631673177083
11010062705.jpg,0.001117070515950521
11013892854.jpg,0.0011164347330729165
11016309165.jpg,0.0011164347330729165
11016485883.jpg,0.0010515848795572917
11018079835.jpg,0.0011138916015625
1101948952.jpg,0.0011164347330729167
11021514993.jpg,0.0011081695556640625
11021929275.jpg,0.001117070515950521
11023346856.jpg,0.0011164347330729165
11031973684.jpg,0.0011151631673177083
11033459414.jpg,0.0010738372802734375
110356262.jpg,0.0011119842529296875
11035760784.jpg,0.0011151631673177085
1103755154.jpg,0.0011151631673177083
11051034136.jpg,0.0010770161946614585
11051374673.jpg,0.0011164347330729165
11051749575.jpg,0.0011164347330729165
11054039594.jpg,0.0011151631673177083
11054638863.jpg,0.0011094411214192708
11054899145.jpg,0.0011138916015625
11054955216.jpg,0.0011138916015625
11058112996.jpg,0.0011164347330729165
11060185873.jpg,0.0011157989501953125
11061633946.jpg,0.0011145273844401042
11062902804.jpg,0.0011157989501953125
11063650646.jpg,0.001117706298828125
11068654734.jpg,0.0009066263834635417
11071132393.jpg,0.0011157989501953125
11078122366.jpg,0.0011157989501953125
11079282234.jpg,0.0011157989501953125
11081975613.jpg,0.0011157989501953125
11087687983.jpg,0.001117070515950521
11089447095.jpg,0.0011151631673177083
11095381506.jpg,0.0011119842529296875
11097661494.jpg,0.001117070515950521
11098121724.jpg,0.0011157989501953125
11109548195.jpg,0.0011126200358072915
11111585533.jpg,0.0011157989501953125
11118140253.jpg,0.001117706298828125
11124139926.jpg,0.0011151631673177083
11126091314.jpg,0.0011164347330729165
11126232436.jpg,0.0011164347330729165
11126652126.jpg,0.001117070515950521
11139368236.jpg,0.001117070515950521
11139580153.jpg,0.0011126200358072917
11141708043.jpg,0.0011119842529296875
11143825565.jpg,0.0011151631673177083
11148529964.jpg,0.0011164347330729167
11149566996.jpg,0.0011157989501953125
11150131936.jpg,0.0011164347330729165
11153943035.jpg,0.0011164347330729167
11155257336.jpg,0.0011164347330729167
11156365526.jpg,0.001000086466471354
11158314215.jpg,0.001117070515950521
11159983896.jpg,0.0011138916015625
11163249414.jpg,0.001095453898111979
11165746213.jpg,0.0011157989501953125
11169904264.jpg,0.0011164347330729165
11170758174.jpg,0.0011157989501953125
11170786154.jpg,0.001117706298828125
11172371243.jpg,0.001011530558268229
11175382195.jpg,0.0011151631673177083
11175538013.jpg,0.0011151631673177083
11183022383.jpg,0.0011126200358072917
11201160185.jpg,0.0011164347330729165
11208321473.jpg,0.0011157989501953125
11209059333.jpg,0.0008347829182942709
11209188974.jpg,0.0011157989501953125
11209221046.jpg,0.0011132558186848958
11209649786.jpg,0.0011145273844401042
11215941184.jpg,0.0011157989501953125
11216436636.jpg,0.0011145273844401042
11218793016.jpg,0.0011138916015625
11219420725.jpg,0.0010827382405598958
11221904805.jpg,0.0010865529378255208
11226958966.jpg,0.0011164347330729165
11229777185.jpg,0.0011157989501953125
11232665444.jpg,0.001117706298828125
11239106136.jpg,0.0011164347330729165
11241096796.jpg,0.0011170705159505208
11242015725.jpg,0.0011151631673177085
11245083256.jpg,0.0011151631673177083
11245781693.jpg,0.0011164347330729165
11250215644.jpg,0.0011126200358072915
11251138933.jpg,0.0011113484700520835
11252383376.jpg,0.001117070515950521
11252644224.jpg,0.0011157989501953125
11253432804.jpg,0.001117070515950521
11256485296.jpg,0.0011164347330729165
11256776836.jpg,0.001117070515950521
11260247205.jpg,0.0011157989501953125
11260270773.jpg,0.0011164347330729165
11260385706.jpg,0.0011145273844401042
11262156493.jpg,0.0011164347330729165
11264048414.jpg,0.0011157989501953125
11268202995.jpg,0.0011094411214192708
11269474243.jpg,0.001117706298828125
11269626135.jpg,0.001117706298828125
11270256213.jpg,0.0011164347330729165
11270280904.jpg,0.0011189778645833335
11273127766.jpg,0.0008271535237630208
11273190884.jpg,0.0011164347330729165
11275584366.jpg,0.0011164347330729165
11287273183.jpg,0.0011126200358072915
11288559554.jpg,0.0011132558186848958
11291450085.jpg,0.001117070515950521
11292980633.jpg,0.0011151631673177083
11293176185.jpg,0.0011113484700520833
11293946974.jpg,0.001117706298828125
11294894953.jpg,0.0011081695556640625
11295475784.jpg,0.001117706298828125
11297504114.jpg,0.0011126200358072917
11297570034.jpg,0.0011113484700520835
11301386435.jpg,0.0011157989501953125
11302087114.jpg,0.0011151631673177083
1130601148.jpg,0.001117070515950521
11307198154.jpg,0.0011164347330729165
11310848503.jpg,0.0011157989501953125
11316105544.jpg,0.0011037190755208333
11320098306.jpg,0.0011189778645833333
11321228905.jpg,0.0011005401611328125
11324704676.jpg,0.0011202494303385417
11325081573.jpg,0.0011151631673177083
11327123904.jpg,0.0011157989501953125
11333447674.jpg,0.001117070515950521
11333611705.jpg,0.0011157989501953125
11333782783.jpg,0.0011164347330729165
11335231214.jpg,0.0011157989501953125
11338371864.jpg,0.0011145273844401042
11339056674.jpg,0.0011126200358072917
11341117543.jpg,0.0011157989501953125
11346267905.jpg,0.0011157989501953125
11347140483.jpg,0.0011075337727864583
11353895754.jpg,0.0011157989501953125
11356760053.jpg,0.0010433197021484375
113663782.jpg,0.0011164347330729165
11369797883.jpg,0.0011170705159505208
113701797.jpg,0.0011157989501953125
11370407443.jpg,0.0011157989501953125
11372421485.jpg,0.0011164347330729165
11378848184.jpg,0.0011157989501953125
11381486584.jpg,0.0011157989501953125
11382799454.jpg,0.0011170705159505208
11389102005.jpg,0.0011157989501953125
11389330254.jpg,0.0011113484700520833
11393787465.jpg,0.0011157989501953125
11396447303.jpg,0.0011157989501953125
11399456186.jpg,0.0011157989501953125
11404463006.jpg,0.0011164347330729165
11406584295.jpg,0.0011157989501953125
11407368256.jpg,0.001113255818684896
11407704456.jpg,0.0011164347330729167
11407835876.jpg,0.0011138916015625
11407862453.jpg,0.0011164347330729165
11408091114.jpg,0.0011164347330729167
11408307524.jpg,0.001117070515950521
11408357925.jpg,0.0011164347330729167
11408443745.jpg,0.0011164347330729167
11410644126.jpg,0.0011151631673177083
11410690075.jpg,0.0011157989501953125
11414474354.jpg,0.0010833740234375
11414784395.jpg,0.0011157989501953125
11416241303.jpg,0.001114527384440104
11419816946.jpg,0.0011157989501953125
11424871693.jpg,0.0011157989501953125
11426976205.jpg,0.0011119842529296875
11432746805.jpg,0.0011164347330729167
11433127464.jpg,0.0011164347330729165
11433593823.jpg,0.001117070515950521
11436378704.jpg,0.0010833740234375
11436390143.jpg,0.0011164347330729165
11436508006.jpg,0.0011164347330729165
11437542656.jpg,0.0011151631673177083
11438612393.jpg,0.0011157989501953125
11439591215.jpg,0.001118342081705729
11446005074.jpg,0.0011164347330729165
11452299875.jpg,0.001117070515950521
11453100924.jpg,0.001117070515950521
11456199025.jpg,0.0011164347330729165
11459826225.jpg,0.0011157989501953125
11460414725.jpg,0.0011157989501953125
11461273913.jpg,0.0011043548583984375
11474376103.jpg,0.0011138916015625
11476172786.jpg,0.0011157989501953125
11477250346.jpg,0.0011164347330729167
11484412296.jpg,0.0011157989501953125
11490304024.jpg,0.001102447509765625
11495616074.jpg,0.0011145273844401042
11498400544.jpg,0.001117070515950521
11499073263.jpg,0.0011138916015625
11501016504.jpg,0.0010897318522135417
11501322724.jpg,0.0011164347330729165
11503076944.jpg,0.0011164347330729165
11504259765.jpg,0.001117070515950521
11504601393.jpg,0.0011164347330729167
11506037556.jpg,0.0011138916015625
11509515706.jpg,0.0011170705159505208
11511265293.jpg,0.0011151631673177085
11514342335.jpg,0.0011157989501953125
11515148456.jpg,0.0011164347330729167
11518631385.jpg,0.0011132558186848958
11519797605.jpg,0.0011164347330729167
11520125355.jpg,0.0011157989501953125
11521791886.jpg,0.0011164347330729165
11522920033.jpg,0.001094818115234375
11522984926.jpg,0.0011157989501953125
11523093675.jpg,0.0011157989501953125
1152554814.jpg,0.0011164347330729165
11527524903.jpg,0.0011145273844401042
115290990.jpg,0.0011170705159505208
11529156723.jpg,0.0011164347330729165
11533404563.jpg,0.0011157989501953125
11535275706.jpg,0.0011151631673177083
11541375264.jpg,0.0011151631673177083
11546100824.jpg,0.0011164347330729165
11548683805.jpg,0.0011151631673177083
1154962046.jpg,0.00110626220703125
11551017545.jpg,0.0011164347330729165
11554709013.jpg,0.001113255818684896
11555549865.jpg,0.0011164347330729165
11559530473.jpg,0.0011157989501953125
1159028861.jpg,0.0011151631673177083
11706252.jpg,0.001117706298828125
117172917.jpg,0.0011157989501953125
1172858625.jpg,0.0011164347330729167
1194894463.jpg,0.0011151631673177083
1195689121.jpg,0.0011183420817057292
1202598832.jpg,0.0011151631673177083
120328351.jpg,0.0011164347330729165
120459577.jpg,0.001117070515950521
120983206.jpg,0.0011157989501953125
121123359.jpg,0.0008576711018880209
122346209.jpg,0.0010967254638671875
122553631.jpg,0.0011151631673177083
122760647.jpg,0.0011126200358072917
123242995.jpg,0.0011170705159505208
1240561841.jpg,0.0011164347330729165
1241002913.jpg,0.0011157989501953125
1249337589.jpg,0.0011164347330729167
1252945239.jpg,0.0011138916015625
125829275.jpg,0.0011157989501953125
1266777709.jpg,0.0011126200358072917
127977276.jpg,0.0011164347330729167
128079586.jpg,0.001117070515950521
128293583.jpg,0.001113255818684896
1286765019.jpg,0.001110076904296875
128715765.jpg,0.0011157989501953125
128781220.jpg,0.00057220458984375
1288155068.jpg,0.0011164347330729165
1289162225.jpg,0.0011151631673177083
129023751.jpg,0.0011157989501953125
1292518332.jpg,0.0011164347330729165
12949713.jpg,0.0011164347330729165
1295925783.jpg,0.0011164347330729165
1296759644.jpg,0.001117070515950521
1296775174.jpg,0.0011113484700520835
1297819816.jpg,0.0011151631673177083
1302738127.jpg,0.0011157989501953125
1306121832.jpg,0.0011151631673177083
1306193020.jpg,0.0011157989501953125
1312413141.jpg,0.0011164347330729167
1313706108.jpg,0.0011164347330729167
1314838096.jpg,0.0011164347330729165
1315889745.jpg,0.0011132558186848958
1316239068.jpg,0.00110626220703125
1317678723.jpg,0.0011157989501953125
132921013.jpg,0.0011164347330729165
1329449674.jpg,0.0011138916015625
1329713028.jpg,0.001117070515950521
1331642031.jpg,0.0011157989501953125
1332211559.jpg,0.0011164347330729165
13325497.jpg,0.0011157989501953125
133829142.jpg,0.001117070515950521
134343714.jpg,0.0010986328125
1348094685.jpg,0.0011164347330729165
1348788122.jpg,0.0011170705159505208
1351464251.jpg,0.0011164347330729165
1351917139.jpg,0.001117706298828125
1352428885.jpg,0.0010960896809895833
135352055.jpg,0.0011075337727864583
135403304.jpg,0.0011138916015625
1357295757.jpg,0.0011094411214192708
1360063696.jpg,0.0011126200358072915
1360663704.jpg,0.0011157989501953125
1362231035.jpg,0.0011107126871744792
136287514.jpg,0.001117070515950521
1367218588.jpg,0.001117070515950521
1368120580.jpg,0.001117706298828125
136948336.jpg,0.001117070515950521
1375320148.jpg,0.001117706298828125
137731604.jpg,0.001087188720703125
137841242.jpg,0.0011189778645833333
138750201.jpg,0.0011138916015625
1387568510.jpg,0.0011157989501953125
1392405539.jpg,0.0011107126871744792
139253033.jpg,0.0011113484700520835
1396109073.jpg,0.001110076904296875
139611767.jpg,0.0011157989501953125
1396758393.jpg,0.0010630289713541667
139999071.jpg,0.0011164347330729165
1402675396.jpg,0.0011126200358072917
1404458044.jpg,0.0010611216227213542
1408118135.jpg,0.0011164347330729165
1408827056.jpg,0.0011151631673177083
14092652.jpg,0.0011157989501953125
1410303503.jpg,0.0011164347330729165
141087919.jpg,0.0011151631673177083
1413089132.jpg,0.0011164347330729165
141683460.jpg,0.0009714762369791667
1418012844.jpg,0.0011126200358072917
142117255.jpg,0.001110076904296875
142607218.jpg,0.0011138916015625
1427484100.jpg,0.0009613037109375
1428835063.jpg,0.0010960896809895833
1429120335.jpg,0.0011164347330729167
1429419760.jpg,0.0011157989501953125
1429848565.jpg,0.0011151631673177083
1430765461.jpg,0.0011088053385416667
1431934782.jpg,0.0011138916015625
143394138.jpg,0.0010547637939453125
1434258458.jpg,0.001117070515950521
143622689.jpg,0.0011151631673177083
143643298.jpg,0.0011157989501953125
143899204.jpg,0.0010312398274739585
144272742.jpg,0.0011088053385416665
1446670895.jpg,0.001094818115234375
145089144.jpg,0.0011164347330729165
145215893.jpg,0.0011151631673177083
145517507.jpg,0.0011151631673177083
