edge_simpl,hue_simpl,average_lum,contrast_ratio,hist_width,blur,score
10177270623.jpg,0.0010821024576822915,18,25.3702046763629,0.0023323500629150473,0.0032475490196078433,0.5024871826171875,59.4800884955752
10177793964.jpg,0.001079559326171875,16,32.91653117812549,0.0,0.0037071078431372547,0.49780019124348956,68.5218446601942
10178112894.jpg,0.0010827382405598958,17,24.623564315136267,0.03642586616905724,0.0038756127450980393,0.5042978922526041,40.2586206896552
10178183416.jpg,0.0010814666748046875,16,43.16801127578034,0.0,0.003125,0.4984118143717448,75.6842105263158
10178914656.jpg,0.0010808308919270835,17,57.050068619450435,0.05700492213874881,0.003553921568627451,0.5002250671386719,69.7991071428571
10183769356.jpg,0.0010814666748046875,17,48.476914233346115,0.0,0.003844975490196078,0.5004717508951823,70.0472972972973
10186643874.jpg,0.0010840098063151042,18,83.09112986270627,0.18944663587334226,0.0038909313725490197,0.49936167399088544,51.5731707317073
10186680555.jpg,0.001082738240559896,13,37.20091026483734,0.0,0.0038143382352941175,0.5079854329427084,55.3362068965517
10186832194.jpg,0.0010814666748046875,13,49.26580176694236,0.0,0.0038909313725490197,0.49303944905598956,57.5818584070796
10187102065.jpg,0.0010821024576822915,17,53.36671277787073,0.007420083442700189,0.0038909313725490197,0.4860191345214844,38.7142857142857
10187522803.jpg,0.0010808308919270833,18,67.99262006802319,0.044429670232908586,0.003278186274509804,0.49854151407877606,68.4601769911504
10191607755.jpg,0.0010821024576822915,7,27.278894111328825,0.0,0.003860294117647059,0.4995218912760417,79.4115044247788
10196228605.jpg,0.0010706583658854167,19,68.13441470505586,0.0,0.003860294117647059,0.4944648742675781,63.8040540540541
10203647273.jpg,0.0010814666748046875,19,46.801548218563816,0.02455718610050891,0.0036151960784313727,0.49707794189453125,73.5021186440678
10205220286.jpg,0.0010814666748046875,16,49.45803876817149,0.02135219986869482,0.0031862745098039215,0.47505823771158856,29.2638888888889
10206674394.jpg,0.0010821024576822915,14,61.39504532238292,0.0,0.0035692401960784313,0.5011634826660156,79.1100917431193
10207172624.jpg,0.0010821024576822917,8,58.978228173953056,0.0,0.0038909313725490197,0.4978230794270833,62.5344036697248
10209014225.jpg,0.0010782877604166665,19,73.961627402676,0.0,0.003599877450980392,0.49993006388346356,64.8411214953271
10209917915.jpg,0.0010814666748046875,8,4.564233973990679,0.004324681123001284,0.002144607843137255,0.4991798400878906,46.9097222222222
10211880874.jpg,0.0010821024576822915,19,14.108261582181052,0.0,0.0038909313725490197,0.4998881022135417,35.0487288135593
10213881683.jpg,0.0010814666748046875,18,14.585621022652616,0.0,0.003477328431372549,0.49868138631184894,37.1232142857143
10218118033.jpg,0.001080195109049479,15,47.29829792537805,0.0,0.0038909313725490197,0.5003547668457031,75.6659663865546
10221144393.jpg,0.0010821024576822915,14,19.233543798983437,0.0031343404396042018,0.003844975490196078,0.4921531677246094,18.275641025641
10224586444.jpg,0.0010821024576822915,17,12.1057262357669,0.0,0.001868872549019608,0.5040855407714844,37.975
10226277514.jpg,0.0010814666748046875,11,30.109822157810356,0.013860149427223977,0.002542892156862745,0.4956474304199219,43.2162162162162
10226524916.jpg,0.0010821024576822915,9,49.709001420597225,0.014286247341983964,0.0037071078431372547,0.49703089396158856,20.6216216216216
10227210045.jpg,0.0010814666748046875,9,52.497301811354895,0.0,0.003829656862745098,0.5085983276367188,70.4245283018868
10241630856.jpg,0.0010814666748046875,14,22.832320367043113,0.0,0.003155637254901961,0.4997711181640625,63.6573275862069
10241895785.jpg,0.001082738240559896,17,19.043400775858686,0.0,0.00350796568627451,0.49875640869140625,67.0736607142857
10244314384.jpg,0.0009778340657552083,17,25.39993303331288,0.0,0.0038909313725490197,0.49715932210286456,47.5481651376147
10244715656.jpg,0.0010833740234375,16,13.265441771117025,0.0,0.002068014705882353,0.504449208577474,53.3223684210526
10246311914.jpg,0.0010827382405598958,15,53.915099758555094,0.004916193790615791,0.0031862745098039215,0.4965553283691406,75.4579831932773
10246318724.jpg,0.0010827382405598958,15,59.748918259903014,0.0016205986729235318,0.0035386029411764706,0.5007514953613281,74.3581081081081
10258169584.jpg,0.0010821024576822915,17,43.75070209848575,0.005928817787938421,0.00350796568627451,0.5031089782714844,57.2302631578947
10260190424.jpg,0.0010840098063151042,16,19.851183237699203,0.0,0.0029871323529411763,0.503302256266276,68.8652173913043
1026198859.jpg,0.001068115234375,10,38.61166303109197,0.0,0.0038909313725490197,0.5008799235026041,70.2715517241379
10262588616.jpg,0.0010827382405598958,14,63.97189221416027,0.0,0.0038909313725490197,0.4985059102376302,61.4485981308411
10264804094.jpg,0.0010801951090494792,7,70.9114823504904,0.09977055866235172,0.003753063725490196,0.4999033610026042,76.6495535714286
10264984793.jpg,0.0010312398274739583,19,37.48732128416829,0.0,0.0038909313725490197,0.500946044921875,66.1
10265315316.jpg,0.0010808308919270835,11,69.88118439153992,0.06157557598174744,0.0035692401960784313,0.48670323689778644,62.9513888888889
10265809113.jpg,0.0010814666748046875,7,56.80949364131223,0.0,0.003844975490196078,0.4996350606282552,73.7767857142857
10273804555.jpg,0.0010827382405598958,16,53.31319074982532,0.0015837309270706503,0.003844975490196078,0.4980506896972656,68.3026315789474
10278246465.jpg,0.0010808308919270833,14,39.96229539000476,0.0,0.003799019607843137,0.49820836385091144,70.8416030534351
10279904885.jpg,0.0010808308919270833,16,10.377914648497551,0.0,0.0017310049019607842,0.4987068176269531,44.0400943396226
10280683815.jpg,0.0010821024576822915,19,66.83188315879757,0.00254275192581647,0.002925857843137255,0.4983723958333333,77.425
10280835505.jpg,0.0010821024576822915,16,80.97060509245793,0.00040377522007948474,0.0035386029411764706,0.49896240234375,31.2256637168142
10283619534.jpg,0.0010814666748046875,8,51.343144745139455,0.0,0.003829656862745098,0.49949391682942706,77.9740566037736
10287677265.jpg,0.0010814666748046875,16,15.957974992872613,0.0,0.00234375,0.501373291015625,64.1272321428571
10289468185.jpg,0.0010789235432942708,17,40.92709137128005,0.0,0.0036458333333333334,0.5117352803548177,73.525
10290759976.jpg,0.0010814666748046875,12,49.55059240058077,0.019771571129222124,0.002849264705882353,0.49864959716796875,77.9256756756757
1029470257.jpg,0.0010751088460286458,12,49.14607518234737,0.0,0.0038909313725490197,0.5029945373535156,43.0961538461538
10295875445.jpg,0.0010821024576822915,15,22.860495149455733,0.012552835996016648,0.0029411764705882353,0.4945576985677083,62.563025210084
10296038236.jpg,0.0010776519775390625,10,21.023954117561164,0.019607791741637827,0.0038909313725490197,0.49894078572591144,40.6438053097345
10299438733.jpg,0.0010827382405598958,18,32.50728076480197,0.0,0.0038756127450980393,0.49682362874348956,55.2683486238532
102995966.jpg,0.00104522705078125,18,13.326885564187286,0.0,0.0038909313725490197,0.500024159749349,16.4600840336134
10316734944.jpg,0.0010827382405598958,15,75.34798555634933,0.0,0.0036458333333333334,0.49724578857421875,67.3055555555556
10319186405.jpg,0.0010827382405598958,15,27.828219223996545,0.0023391379912392047,0.003722426470588235,0.5168902079264323,55.5540540540541
10319713194.jpg,0.0010801951090494792,11,45.47826733775698,0.0,0.0038909313725490197,0.5084330240885416,7.99152542372881
10325321.jpg,0.0010821024576822915,10,38.22011237208448,0.0023323500629150473,0.0038909313725490197,0.4954032897949219,76.8717948717949
10327985614.jpg,0.0010814666748046875,15,55.72186907205338,0.0,0.0036917892156862744,0.5014915466308594,75.1026785714286
10329149264.jpg,0.0010808308919270833,16,63.44254879015099,0.0,0.003860294117647059,0.4984143575032552,71.9797297297297
10329235193.jpg,0.0008843739827473958,16,13.67314395924682,0.0,0.0028033088235294118,0.499114990234375,84.1292372881356
10330831494.jpg,0.0010808308919270835,17,52.483191292494496,0.005096871892267001,0.0029564950980392156,0.4976654052734375,48.5321100917431
10335072144.jpg,0.0010598500569661458,14,64.22266308434017,0.0,0.0038909313725490197,0.5006230672200521,62.1610576923077
10336689775.jpg,0.0010026295979817708,11,45.18413094004959,0.0031479887962362696,0.0035232843137254903,0.500542958577474,65.1811023622047
103400056.jpg,0.0010687510172526042,17,26.252057063338697,0.0,0.0038909313725490197,0.49915313720703125,77.8625
10342569703.jpg,0.0010821024576822917,18,19.845398661738095,0.007220302578036488,0.0038756127450980393,0.47976430257161456,38.6081081081081
10344523015.jpg,0.0010662078857421875,17,70.6212736862058,0.0023323500629150473,0.0036151960784313727,0.4808057149251302,52.5263157894737
10344921126.jpg,0.001044591267903646,14,82.28913393837205,0.00883245804838218,0.003278186274509804,0.4991353352864583,4.46638655462185
10346758803.jpg,0.0010814666748046875,8,52.4806912373571,0.0,0.0038909313725490197,0.5000584920247396,63.5336134453782
10346796664.jpg,0.0010821024576822915,10,73.03481723773731,0.0,0.0038909313725490197,0.5045547485351562,70.6504424778761
10349956885.jpg,0.0010833740234375,11,50.561459909899874,0.004140917801285509,0.003553921568627451,0.5021006266276041,69.75
10350497833.jpg,0.0010801951090494792,18,18.71074263447127,0.0,0.0038909313725490197,0.48516591389973956,58.260593220339
10351189716.jpg,0.00107574462890625,18,38.513099298821615,0.0,0.003737745098039216,0.4956855773925781,61.01875
10353620913.jpg,0.0010821024576822915,16,21.306164418730656,0.007611689590396402,0.003753063725490196,0.4968668619791667,56.7071428571429
10358252894.jpg,0.0010808308919270833,16,60.97187707902759,0.05012704448907872,0.002696078431372549,0.4916063944498698,64.4615384615385
10362672006.jpg,0.0010814666748046875,14,42.32254589576719,0.0,0.0038143382352941175,0.5010757446289062,75.8189655172414
10366373284.jpg,0.0010827382405598958,18,49.41610667340593,0.0,0.003753063725490196,0.5003318786621094,75.4545454545455
1036840624.jpg,0.0010821024576822917,5,73.8816852883459,0.04949104321430794,0.0036458333333333334,0.5148150126139323,28.3382352941176
10371125786.jpg,0.0010821024576822915,14,13.294634196522685,0.00039573654069084083,0.003860294117647059,0.4988759358723958,38.245145631068
10371211803.jpg,0.001082738240559896,17,46.943720021173505,0.00843613637944795,0.0038909313725490197,0.500244140625,66.38125
10372323314.jpg,0.0010814666748046875,9,48.88451704416525,0.0,0.0038756127450980393,0.5011329650878906,65.3361344537815
10373546175.jpg,0.0010693868001302083,17,38.2720234121026,0.0,0.0038909313725490197,0.4941457112630208,61.9538834951456
10375167904.jpg,0.0010821024576822915,16,52.608164592375296,0.02790843455635484,0.0032475490196078433,0.49709828694661456,62.4080188679245
10382843045.jpg,0.0010770161946614583,16,34.60421455017301,0.0,0.003737745098039216,0.49667104085286456,48.6347826086957
10387390396.jpg,0.0010821024576822915,11,74.50666487144521,0.02621626769118213,0.0032475490196078433,0.4996897379557292,74.3417431192661
10387844376.jpg,0.0010827382405598958,17,13.649308427721946,0.0,0.0025582107843137255,0.499725341796875,65.6134453781513
10388184626.jpg,0.0010814666748046875,17,57.20300992512466,0.024005217290336296,0.003599877450980392,0.49670664469401044,78.5802752293578
10395523125.jpg,0.0010814666748046875,15,42.729856654117775,0.010192689889164601,0.002879901960784314,0.49826685587565106,60.5069444444444
10397166423.jpg,0.0010833740234375,14,56.0943721030431,0.0,0.0038909313725490197,0.503790537516276,73.9358407079646
10397631976.jpg,0.0010814666748046875,19,51.47300023488831,0.008214687585406395,0.003599877450980392,0.502173105875651,73.7247899159664
10399580503.jpg,0.0009702046712239583,8,61.84919676619563,0.0,0.0038909313725490197,0.5003534952799479,76.6371681415929
10403509543.jpg,0.0010821024576822915,18,74.5995292441281,0.0,0.003599877450980392,0.49678929646809894,68.0117924528302
10407720764.jpg,0.001087188720703125,9,76.81873920156674,0.009589248182516847,0.003676470588235294,0.49359766642252606,38.6261682242991
10408374535.jpg,0.0010821024576822915,17,62.01605654310735,0.0,0.003446691176470588,0.5002670288085938,48.9217391304348
10408474376.jpg,0.0010763804117838542,6,61.900181517656655,0.0,0.0038909313725490197,0.5032780965169271,81.4894957983193
10409059825.jpg,0.001079559326171875,13,30.41559420096064,0.0,0.003431372549019608,0.5002454121907552,73.1513157894737
10410038143.jpg,0.0010833740234375,16,46.884637866451705,0.0,0.0030790441176470587,0.4999529520670573,78.1659482758621
10412894895.jpg,0.0010821024576822917,18,59.52555474105068,0.0,0.0033700980392156864,0.5008989969889323,57.4121621621622
10414716033.jpg,0.0010840098063151042,10,33.115427819230355,0.0,0.0038756127450980393,0.4995778401692708,71.0878378378378
10415628976.jpg,0.0010833740234375,16,28.561837715604586,0.04552621909179102,0.002022058823529412,0.4987080891927083,20.0868644067797
10415631353.jpg,0.001090367635091146,6,36.34046632295263,0.060913165012010335,0.0022671568627450982,0.4979972839355469,43.0819327731092
104219737.jpg,0.0010801951090494792,17,30.854792581856923,0.004725462657109887,0.003844975490196078,0.49971644083658856,50.2954545454545
10422425365.jpg,0.0010821024576822915,15,42.81268772137648,0.0,0.003048406862745098,0.5001970926920573,72.5723684210526
10422776735.jpg,0.0010687510172526042,7,52.6270534579733,0.0,0.0038909313725490197,0.504706064860026,69.772
10423472445.jpg,0.0010814666748046875,10,33.53207738129186,0.0019786827034541333,0.003829656862745098,0.4986381530761719,72.5705128205128
10429780626.jpg,0.0010833740234375,9,36.54700284468575,0.0,0.003829656862745098,0.4980812072753906,72.0285714285714
10430002553.jpg,0.0010833740234375,12,49.30276827749943,0.0,0.0038909313725490197,0.5003636678059896,77.5206422018349
10430335945.jpg,0.0010814666748046875,15,78.57305203680333,0.0,0.003829656862745098,0.5189476013183594,39.9741379310345
10440370734.jpg,0.0010814666748046875,18,8.414987833130033,0.0,0.0035386029411764706,0.5009473164876302,39.2436440677966
10442628686.jpg,0.0010814666748046875,17,70.40721029376812,0.028641404566756148,0.0020526960784313726,0.4797515869140625,41.5810810810811
10446770756.jpg,0.0010821024576822915,16,34.59599340018337,0.004344941194595153,0.0034926470588235296,0.5015055338541666,73.0288461538462
10446810546.jpg,0.0010827382405598958,11,39.29607975260317,0.0,0.0035692401960784313,0.5003395080566406,74.734375
10451177016.jpg,0.0010821024576822915,18,61.77238494061324,0.0,0.0032322303921568625,0.4924278259277344,70.9357798165138
10453950204.jpg,0.0010808308919270833,16,81.232323741257,0.10766322644055286,0.003048406862745098,0.49430592854817706,58.975
10458591.jpg,0.0010821024576822915,17,39.04278671022623,0.0054593042685364065,0.0038909313725490197,0.49040857950846356,51.4871794871795
10458703674.jpg,0.0010833740234375,13,38.49822180973192,0.19217907078783938,0.002022058823529412,0.49651336669921875,38.1615044247788
10459022813.jpg,0.0010827382405598958,2,46.608064918015636,0.002741734960237956,0.003844975490196078,0.4977607727050781,79.9642857142857
10463545414.jpg,0.0010821024576822915,19,67.31539724970587,0.024702923262706705,0.0026348039215686276,0.4982566833496094,55.0444915254237
10463583515.jpg,0.0010706583658854167,2,63.68039504148172,0.0,0.0038909313725490197,0.49825286865234375,76.6973684210526
10464940425.jpg,0.0010808308919270835,2,67.5821212461792,0.0,0.003829656862745098,0.49769337972005206,71.3851351351351
10465121613.jpg,0.0010814666748046875,17,44.577331531096426,0.0,0.0038909313725490197,0.49205271402994794,61.5723684210526
10465293055.jpg,0.0010821024576822915,10,37.8622213988801,0.0,0.0038143382352941175,0.5001640319824219,76.5366972477064
10466350116.jpg,0.0010808308919270835,16,38.848614799202714,0.0,0.003783700980392157,0.4981028238932292,77.224358974359
10466453556.jpg,0.0010833740234375,18,6.9718500385629865,0.0,0.0021599264705882354,0.520226796468099,28.8004201680672
10468110795.jpg,0.0010814666748046875,7,73.41502366795699,0.15460473893555998,0.0035845588235294116,0.4923591613769531,61.4754464285714
10468540574.jpg,0.001079559326171875,13,45.71938534513556,0.0,0.003799019607843137,0.49857457478841144,67.075
10469774844.jpg,0.0010814666748046875,10,53.19870074237024,0.0007914730813816462,0.0038143382352941175,0.4981727600097656,59.6034482758621
10471406506.jpg,0.0010833740234375,13,36.285164808123604,0.001364043301802944,0.003446691176470588,0.5033518473307291,28.2884615384615
10474002734.jpg,0.001079559326171875,10,49.57464457605241,0.0,0.003753063725490196,0.5017738342285156,80.7745535714286
10475435053.jpg,0.00107574462890625,11,30.07410252348104,0.0,0.0038909313725490197,0.4922434488932292,57.8487394957983
10475658035.jpg,0.0010808308919270833,14,82.31898352994104,0.005120520561792768,0.0029411764705882353,0.49898656209309894,83.225
10481974434.jpg,0.0010814666748046875,18,4.661669816576787,0.0,0.0036611519607843137,0.4989662170410156,42.4615384615385
10486107003.jpg,0.0010827382405598958,15,76.77390810947901,0.011220930872087748,0.0035386029411764706,0.4990552266438802,67.9930555555556
10490369963.jpg,0.0010814666748046875,2,8.050579508614236,0.0,0.0026654411764705883,0.49749120076497394,39.0540540540541
10491358066.jpg,0.0010821024576822915,17,60.247148910919144,0.0037274172387630955,0.002006740196078431,0.48922983805338544,64.45
10491423125.jpg,0.0010840098063151042,15,26.820157900494987,0.0,0.003799019607843137,0.49974695841471356,72.5
10492897986.jpg,0.0010814666748046875,17,15.253889236000846,0.0,0.0034160539215686275,0.4976539611816406,44.6283783783784
10505275743.jpg,0.001082738240559896,15,26.449412305599733,0.0,0.0029411764705882353,0.49605560302734375,75.25
10506082433.jpg,0.0010814666748046875,13,7.375283483075852,0.0008080232014845875,0.002925857843137255,0.4958038330078125,41.9444444444444
10512432565.jpg,0.0010585784912109375,15,66.6216779390737,0.08056692099945013,0.003737745098039216,0.4896901448567708,68.1785714285714
10513907744.jpg,0.0010655721028645833,19,20.336029282229095,0.0,0.0036458333333333334,0.49960962931315106,59.4311926605505
10516786036.jpg,0.0010821024576822917,18,25.740783844624854,0.0,0.0033547794117647057,0.49943796793619794,73.94375
10517436165.jpg,0.0010814666748046875,4,16.716756067569428,0.001582946162763328,0.0015778186274509804,0.5246467590332031,42.4652173913043
10520192995.jpg,0.0010814666748046875,10,10.709656436340401,0.001364043301802944,0.002619485294117647,0.49686304728190106,55.1630434782609
10525460645.jpg,0.0010827382405598958,9,43.47220114780191,0.0,0.003860294117647059,0.5027008056640625,71.9652777777778
10526881085.jpg,0.0010821024576822917,15,41.303075221326004,0.0,0.003722426470588235,0.4889424641927083,44.4598214285714
10530470795.jpg,0.0010808308919270833,3,58.1049423024188,0.0,0.003844975490196078,0.4982045491536458,38.7567567567568
10532663625.jpg,0.0010833740234375,17,47.37641063003247,0.01605780428206156,0.0038909313725490197,0.4997812906901042,70.2565789473684
10534454676.jpg,0.0010789235432942708,14,67.9844165866619,0.0,0.0038756127450980393,0.5002924601236979,71.0891304347826
10535849673.jpg,0.0010814666748046875,18,16.282872923654377,0.0006356398467722601,0.0038909313725490197,0.4966265360514323,47.9556074766355
10536668436.jpg,0.0010821024576822915,14,24.853707738111524,0.0,0.0027573529411764708,0.4989369710286458,36.5432330827068
10538085833.jpg,0.0010840098063151042,18,14.120660635609362,0.0,0.0038909313725490197,0.49951934814453125,52.6710526315789
10539008983.jpg,0.0010821024576822917,14,60.198837029147704,0.001365389959751767,0.0037683823529411765,0.49933497111002606,71.0154867256637
10539142034.jpg,0.001078923543294271,11,61.5834961719842,0.010755423213974389,0.0038756127450980393,0.5021464029947916,78.1809210526316
10539341593.jpg,0.0010782877604166667,11,54.40402545834053,0.0019607791741637825,0.0038756127450980393,0.5008252461751302,75.025
10544775715.jpg,0.0010821024576822917,17,12.191431545740075,0.0025602299847217323,0.0036611519607843137,0.49767176310221356,48.0642857142857
10544833625.jpg,0.0010821024576822917,15,25.21407939127487,0.016446415630654677,0.003753063725490196,0.5043118794759115,50.5756880733945
10544945153.jpg,0.0010827382405598958,8,26.801897825833805,0.049808442447992145,0.001409313725490196,0.4967536926269531,50.8235294117647
10554234623.jpg,0.0010808308919270835,17,21.4709462177233,0.0,0.003783700980392157,0.49332427978515625,51.609243697479
