edge_simpl,hue_simpl,average_lum,contrast_ratio,hist_width,blur,score
155711788.jpg,0.9871419270833334,18,3.088978067337317,0.0,0.20703125,0.4971516927083333,13.16875
615034576.jpg,0.9869791666666666,17,9.76086752610984,0.0,0.52734375,0.5054766337076823,13.16875
5961872098.jpg,0.9876302083333334,18,8.91842970190112,0.008981995014848537,0.72265625,0.49873097737630206,13.1924778761062
3225818665.jpg,0.98876953125,19,7.385105280448859,0.0,0.40625,0.5016403198242188,13.2571428571429
8473611231.jpg,0.9874674479166666,18,7.228032423858454,0.0,0.3828125,0.49829737345377606,13.2593457943925
461078499.jpg,0.98876953125,18,16.93808426549499,0.0,0.5859375,0.4910011291503906,13.305084745762699
2196513263.jpg,0.9645182291666666,18,4.727841216195513,0.0,0.46875,0.5054957071940104,13.375
242395156.jpg,0.9835611979166666,16,25.299399872341365,0.0,0.87109375,0.49326451619466144,13.409090909090901
6789846783.jpg,0.9864908854166666,17,9.183657339307533,0.0,0.6796875,0.5065498352050781,13.412162162162199
4241084648.jpg,0.9886067708333334,11,35.350751149180745,0.051982378190205625,0.97265625,0.49721654256184894,13.444915254237301
4986682017.jpg,0.9851888020833334,16,41.44674976291146,0.0,0.97265625,0.4907786051432292,13.5677570093458
4103115026.jpg,0.9881184895833334,13,14.768930528083727,0.0,0.875,0.4988657633463542,13.7875
9802094923.jpg,0.98876953125,16,17.64638744904332,0.00389426163506343,0.859375,0.5004081726074219,13.849557522123899
22947511.jpg,0.9876302083333334,18,4.581912518308295,0.0,0.5,0.49837366739908856,13.974358974359
7785223076.jpg,0.978515625,18,5.790517118902163,0.0,0.38671875,0.49587758382161456,14.2152777777778
8137767984.jpg,0.98876953125,6,25.397481080433163,0.0,0.9921875,0.49998219807942706,14.261682242990698
352744670.jpg,0.91552734375,14,45.17798750010826,0.0,0.93359375,0.47092946370442706,14.3783783783784
6225884368.jpg,0.98828125,16,3.524097615801766,0.0,0.375,0.49885304768880206,14.492990654205599
859991088.jpg,0.98828125,10,5.3857093097783855,0.0,0.25390625,0.49875132242838544,14.5796460176991
2325353113.jpg,0.9871419270833334,17,21.54064734059676,0.0005849600011402434,0.98046875,0.4961713155110677,14.588235294117599
1755366250.jpg,0.9881184895833334,17,45.32298478960289,0.0,0.92578125,0.4850260416666667,14.7262931034483
7005072091.jpg,0.98828125,13,42.98570361764308,0.03340356447061912,0.9921875,0.5073216756184896,14.8014018691589
3350005307.jpg,0.98828125,16,24.77293511717248,0.001759779842493785,0.98828125,0.4943504333496094,14.8655462184874
2473676566.jpg,0.98876953125,14,3.727976841354771,0.0,0.21484375,0.49789683024088544,15.0608695652174
4353658003.jpg,0.86767578125,17,33.35397141053267,0.0,0.9921875,0.5208511352539062,15.09375
2035975268.jpg,0.98828125,18,4.998186382122646,0.0012907012353122389,0.1328125,0.49944305419921875,15.142857142857098
325203196.jpg,0.9871419270833334,17,8.683885721095383,0.0,0.23828125,0.5000991821289062,15.2241379310345
10058760545.jpg,0.98828125,19,22.489006188588267,0.00410421941811433,0.8203125,0.5013923645019531,15.2293577981651
1626230781.jpg,0.9680989583333334,14,9.963884308504737,0.030984861025447473,0.6328125,0.5178553263346354,15.2293577981651
9554062765.jpg,0.990234375,18,8.130872286135238,0.0,0.9609375,0.4951222737630208,15.23125
272411695.jpg,0.98876953125,14,41.051778885096105,0.18376916219557146,0.7421875,0.4981727600097656,15.2627118644068
3464988666.jpg,0.9876302083333334,16,16.26603532907838,0.00039573654069084083,0.98828125,0.4911053975423177,15.325
1663721615.jpg,0.98876953125,18,23.253573067567245,0.015559185595760534,0.65625,0.5010833740234375,15.420168067226902
9211913717.jpg,0.9827473958333334,19,80.48206388145955,0.13921545282478268,0.76953125,0.5178311665852865,15.4551282051282
3149433848.jpg,0.98876953125,17,33.08087631856123,0.010151769786279274,0.9296875,0.4817034403483073,15.473684210526303
6553742481.jpg,0.98876953125,11,56.482281037503036,0.01028471242353096,0.74609375,0.4871266682942708,15.5848214285714
1252945239.jpg,0.98828125,10,18.386207301378885,0.0,0.3515625,0.4948590596516927,15.658482142857098
6508138341.jpg,0.9876302083333334,17,14.085527715544865,0.002950081801419133,0.98046875,0.5016937255859375,15.7065217391304
3806051518.jpg,0.9703776041666666,18,30.46553383482684,0.0,0.9921875,0.46358362833658856,15.759174311926598
5105331099.jpg,0.98828125,16,5.508579383944402,0.0019820790473142223,0.2265625,0.49790064493815106,15.8058035714286
8871477031.jpg,0.98779296875,9,36.112935488705055,0.01331293826049901,0.73046875,0.504858652750651,15.822033898305099
487860600.jpg,0.9894205729166666,18,12.015164824271567,0.0,0.6796875,0.5034510294596354,15.822033898305099
135352055.jpg,0.97705078125,19,4.04395732224282,0.0,0.3359375,0.4962056477864583,15.836134453781499
1154962046.jpg,0.98486328125,17,3.4162146433896265,0.0,0.3984375,0.49674733479817706,15.836134453781499
70272233.jpg,0.982421875,19,5.794412009129687,0.0,0.23046875,0.4985059102376302,15.836134453781499
244484608.jpg,0.9864908854166666,13,59.00682049195518,0.012954540441848595,0.80078125,0.503576914469401,16.0441176470588
9703418771.jpg,0.9825846354166666,17,12.200406701515577,0.005684635124719056,0.80078125,0.4957529703776042,16.0897435897436
7003816113.jpg,0.9510091145833334,18,11.948249172094146,0.0,0.9921875,0.4996541341145833,16.1016949152542
2496466506.jpg,0.9881184895833334,17,44.001339841215206,0.002915437578643818,0.890625,0.4935442606608073,16.1376146788991
6167276187.jpg,0.98779296875,18,23.318391002017922,0.0,0.984375,0.49818674723307294,16.2307692307692
392179845.jpg,0.9749348958333334,17,4.799118532213065,0.0,0.56640625,0.49867884318033856,16.248275862068997
5643675511.jpg,0.98876953125,15,30.030845397280796,0.011112631383366996,0.9765625,0.4990336100260417,16.3108108108108
6644227727.jpg,0.9860026041666666,16,7.770305943518188,0.0,0.984375,0.4994392395019531,16.375
8507000235.jpg,0.9833984375,15,66.55553511998268,0.0,0.9921875,0.49783960978190106,16.4403669724771
102995966.jpg,0.9270833333333334,18,13.336939026232471,0.0,0.98828125,0.5003496805826823,16.460084033613402
37951657.jpg,0.7330729166666667,13,82.62228220734458,0.008225204880713903,0.86328125,0.4966468811035156,16.724358974359
6158806771.jpg,0.9884440104166666,15,71.83819273396927,0.06779100596947345,0.81640625,0.5013898213704427,16.8008474576271
7032481793.jpg,0.9871419270833334,13,33.17520484990679,0.0,0.9375,0.49562962849934894,16.8310810810811
6332883956.jpg,0.98779296875,16,14.414995636162374,0.0,0.546875,0.500268300374349,16.9
411090819.jpg,0.9993489583333334,17,77.86219630902359,0.1967063626721069,0.90234375,0.5121726989746094,16.9
473881316.jpg,0.9889322916666666,12,14.91523582184557,0.0009893413517270844,0.5,0.4973131815592448,16.984375
5369434001.jpg,0.98876953125,16,51.456089253459936,0.07044105938616825,0.859375,0.49353663126627606,16.984375
2679224314.jpg,0.986328125,11,7.04723194319672,0.0,0.421875,0.49849573771158856,17.01875
5880662445.jpg,0.9874674479166666,17,21.199694551147825,0.001432161831946834,0.8671875,0.49765777587890625,17.0540540540541
25742613.jpg,0.9845377604166666,18,9.577489334662355,0.0,0.890625,0.4961204528808594,17.076923076923098
4423100872.jpg,0.98876953125,17,44.942105776178614,0.008225204880713903,0.9375,0.49793116251627606,17.1413043478261
5719653094.jpg,0.9881184895833334,16,7.2329117623012325,0.0,0.6171875,0.49068323771158856,17.2920168067227
5290105717.jpg,0.9871419270833334,9,9.964589165159927,0.0,0.984375,0.4944712320963542,17.3513513513514
2144290999.jpg,0.98681640625,18,2.7030413820832475,0.0,0.2890625,0.4891014099121094,17.3565217391304
412289790.jpg,0.98779296875,15,5.394152022357301,0.0,0.35546875,0.49101003011067706,17.4263392857143
5907004909.jpg,0.98876953125,7,57.43553407421294,0.49973920252883397,0.16015625,0.5002873738606771,17.5
81292981.jpg,0.9827473958333334,18,8.385365462546,0.020692202966255298,0.31640625,0.4933522542317708,17.6375
139611767.jpg,0.98828125,18,23.770862897615903,0.018583836502708666,0.94921875,0.49735132853190106,17.6386554621849
4080245276.jpg,0.9552408854166666,18,4.354693846279873,0.0,0.48046875,0.4952341715494792,17.6447368421053
9034987420.jpg,0.98828125,7,19.381744476963885,0.0068692258312717976,0.75390625,0.5023943583170573,17.6633663366337
4538412115.jpg,0.9840494791666666,17,79.10505856914828,0.005445655911904339,0.93359375,0.5079231262207031,17.7079831932773
8939732555.jpg,0.9835611979166666,13,3.154897708419133,0.0,0.30078125,0.4992332458496094,17.7152173913043
5347056182.jpg,0.98876953125,0,56.99899804398996,0.012010212854828358,0.36328125,0.4946606953938802,17.7270642201835
10981006796.jpg,0.98828125,17,55.15420530546137,0.020786857717493952,0.890625,0.5071792602539062,17.740291262135898
4806036650.jpg,0.93701171875,18,72.15880586632039,0.04255061192615989,0.890625,0.4990234375,17.797297297297302
8152535252.jpg,0.9886067708333334,18,32.20286666908684,0.0019607791741637825,0.7734375,0.49665069580078125,17.802752293578
6656935539.jpg,0.9876302083333334,17,20.11948673385813,0.0005833765882703095,0.84765625,0.5006993611653646,17.971428571428604
242503451.jpg,0.98828125,18,13.942083323425164,0.0,0.98828125,0.4943656921386719,17.977272727272698
9681377633.jpg,0.9899088541666666,13,51.652698110423614,0.020437609379723477,0.8828125,0.4959729512532552,18.0298165137615
8616750908.jpg,0.9957682291666666,16,56.348618635956456,0.020556188023468706,0.94140625,0.4960746765136719,18.0593220338983
3904942577.jpg,0.9855143229166666,17,30.763224742978874,0.0,0.98828125,0.49749501546223956,18.2173913043478
10221144393.jpg,0.98876953125,14,19.240260799824004,0.0035195596849875344,0.9765625,0.4919853210449219,18.275641025641
9264499657.jpg,0.9871419270833334,18,10.77212944294751,0.0007914730813816462,0.90625,0.4985516866048177,18.2960526315789
4555534725.jpg,0.98876953125,7,8.829000234702525,0.006846296093047499,0.3046875,0.498199462890625,18.2960526315789
7756578200.jpg,0.98876953125,14,61.767295078874376,0.01695397692562724,0.8359375,0.5104090372721354,18.3030973451327
2367261033.jpg,0.9392903645833334,17,64.26445853685004,0.14610243994524633,0.8359375,0.5032450358072916,18.3175675675676
7443887988.jpg,0.98876953125,17,56.396991879906345,0.011729542153068038,0.95703125,0.49579111735026044,18.4326086956522
10111411235.jpg,0.9860026041666666,15,84.82900694766168,0.017421847583864506,0.71875,0.48701222737630206,18.4705882352941
5932591132.jpg,0.9876302083333334,17,14.101260796181373,0.0031343404396042018,0.94921875,0.5397249857584635,18.5131578947368
5129172.jpg,0.9845377604166666,17,21.01758876727249,0.0,0.8984375,0.49950281778971356,18.5399159663866
4100096331.jpg,0.9889322916666666,8,31.574220272251086,0.0,0.9921875,0.5029309590657552,18.5405405405405
11414474354.jpg,0.9744466145833334,17,19.000917578447673,0.0,0.9921875,0.491851806640625,18.5514705882353
468574107.jpg,0.9378255208333334,14,6.397380831789744,0.0,0.75390625,0.4968249003092448,18.5596330275229
2471109874.jpg,0.98876953125,14,10.709586328607166,0.0,0.28515625,0.49762725830078125,18.6049107142857
8721056397.jpg,0.98876953125,19,55.87481781588133,0.01029688807177819,0.578125,0.49050013224283856,18.609243697479002
9138793182.jpg,0.9832356770833334,15,18.239428598811006,0.015959570378288233,0.69140625,0.4977404276529948,18.618644067796602
6881321836.jpg,0.8922526041666666,16,8.31971311500052,0.0017702971378012577,0.96875,0.4978078206380208,18.686643835616398
3716186057.jpg,0.98876953125,19,28.70100832939104,0.0,0.6015625,0.50018310546875,18.711009174311897
5893652818.jpg,0.9900716145833334,18,25.902179329920216,0.0062780740631821885,0.984375,0.4946708679199219,18.713235294117602
6782077853.jpg,0.9720052083333334,18,5.9124968589343405,0.0,0.4765625,0.49245452880859375,18.7401960784314
6310649828.jpg,0.9825846354166666,15,39.767504881320626,0.0041057782620409,0.984375,0.5232442220052084,18.7522321428571
5660281772.jpg,0.99169921875,4,50.716921854300296,0.014428332550738623,0.89453125,0.500762939453125,18.7571428571429
8163644568.jpg,0.986328125,16,2.76023873080176,0.0,0.11328125,0.4973347981770833,18.817226890756302
3312331811.jpg,0.98876953125,19,14.992136457268574,0.0014475130076200668,0.83984375,0.49471791585286456,18.960176991150398
3075864902.jpg,0.8575846354166666,16,52.65097360856323,0.0,0.9921875,0.4977315266927083,19.094537815126
7559495698.jpg,0.98828125,10,37.853110529607044,0.014566182837501437,0.765625,0.49186070760091144,19.094537815126
5279579302.jpg,0.9876302083333334,18,9.672789499632822,0.0,0.3203125,0.4964764912923177,19.094537815126
8392513010.jpg,0.9593098958333334,10,39.923092124006075,0.0,0.984375,0.49782562255859375,19.1061946902655
8464428247.jpg,0.9886067708333334,18,21.6305542417473,0.0,0.75,0.49401601155598956,19.179203539823
8667640386.jpg,0.98828125,15,8.36214725863193,0.0,0.328125,0.5025062561035156,19.192307692307697
6122580003.jpg,0.9840494791666666,15,16.49477137031025,0.0,0.9921875,0.49833424886067706,19.21875
1312413141.jpg,0.98779296875,17,16.11541704177098,0.0016277826739713578,0.5,0.5024693806966146,19.4151785714286
145089144.jpg,0.98828125,18,20.174691498031383,0.0,0.6484375,0.49868011474609375,19.425
331406867.jpg,0.98876953125,18,23.16193690532845,0.0023323500629150473,0.65625,0.4825490315755208,19.4411764705882
6513828853.jpg,0.9881184895833334,17,71.40221381477775,0.00984963850584698,0.92578125,0.5166015625,19.5105042016807
5984121563.jpg,0.9041341145833334,12,6.288993209391289,0.0,0.85546875,0.49512990315755206,19.580434782608698
3867705645.jpg,0.9894205729166666,16,32.11470001899011,0.014175359302701418,0.5078125,0.5036786397298177,19.581081081081102
9249869281.jpg,0.98876953125,16,44.08502971865056,0.01343846369079074,0.93359375,0.500525156656901,19.5817757009346
5001626870.jpg,0.98876953125,18,29.08968460149583,0.028571955024240994,0.390625,0.4972674051920573,19.675
5956532834.jpg,0.9850260416666666,12,33.368422141813056,0.0023323500629150473,0.9921875,0.501867930094401,19.7706422018349
6661741471.jpg,0.9861653645833334,14,50.76512136789296,0.10122482114893849,0.92578125,0.5000788370768229,19.8771186440678
5973209084.jpg,0.9778645833333334,12,19.629306890089442,0.0,0.85546875,0.498992919921875,19.9470338983051
3898078585.jpg,0.9873046875,17,24.424488012927586,0.0,0.98828125,0.4989484151204427,19.967948717948698
4515954109.jpg,0.9876302083333334,17,21.66523457559349,0.0,0.7265625,0.49766286214192706,20.065126050420197
10415628976.jpg,0.9850260416666666,16,28.563124043029642,0.04540678879087549,0.48046875,0.4983533223470052,20.0868644067797
4206004485.jpg,0.9793294270833334,15,20.619145742110792,0.0,0.88671875,0.49625905354817706,20.1125
8220742117.jpg,0.9876302083333334,17,3.3995171108242137,0.0,0.1875,0.49944432576497394,20.125
4049047636.jpg,0.98779296875,9,7.846039182693503,0.0,0.3828125,0.4991035461425781,20.1567796610169
6625886365.jpg,0.98828125,17,19.44472419925811,0.0004181681666072669,0.77734375,0.4969749450683594,20.2013274336283
306264588.jpg,0.9124348958333334,17,31.42485169830628,0.2786707362851552,0.359375,0.4978319803873698,20.2013274336283
9784161203.jpg,0.6512044270833333,0,6.65968210037676,0.0,0.6015625,0.4966392517089844,20.25
5505953336.jpg,0.98876953125,17,48.85392359506627,0.3562588625969422,0.65234375,0.5022722880045573,20.2731092436975
5363058682.jpg,0.98876953125,14,21.8791795992033,0.008298734431969556,0.4375,0.5003128051757812,20.2991071428571
8078070846.jpg,0.9715169270833334,17,3.3440225482764934,0.0,0.36328125,0.49463144938151044,20.3205128205128
3558351395.jpg,0.98876953125,14,51.81328256486179,0.08602994836014738,0.83203125,0.4913342793782552,20.3947368421053
6130471976.jpg,0.9881184895833334,19,9.337175601304805,0.0,0.87890625,0.502478281656901,20.5200892857143
7964545096.jpg,0.98779296875,17,9.606481827667603,0.007340760654580206,0.5859375,0.5004297892252604,20.5762711864407
3341085556.jpg,0.9881184895833334,18,12.142167512075424,0.001364043301802944,0.68359375,0.506615956624349,20.603211009174302
213439801.jpg,0.98828125,13,30.007858957775326,0.04808978487033052,0.90234375,0.4977836608886719,20.619747899159698
9406773963.jpg,0.9837239583333334,14,5.524098474410945,0.00039769684605079063,0.47265625,0.4959767659505208,20.621621621621603
10226524916.jpg,0.98876953125,9,49.71028147943078,0.013790519135743227,0.9296875,0.49777857462565106,20.621621621621603
4629048299.jpg,0.9876302083333334,14,40.98181263511098,0.0005842347191494911,0.96875,0.5060310363769531,20.639380530973497
6486375983.jpg,0.98876953125,7,66.44127989954077,0.003692780589400253,0.9921875,0.5230941772460938,20.661214953271
10819001424.jpg,0.9876302083333334,18,14.77916199474915,0.0,0.8671875,0.4964803059895833,20.7702702702703
382774042.jpg,0.986328125,17,27.523074584536058,0.0,0.9921875,0.4779052734375,20.8147321428571
285183593.jpg,0.9876302083333334,19,5.171929316177211,0.0,0.62109375,0.4971059163411458,20.844594594594604
10620203775.jpg,0.98828125,18,73.50244754045946,0.006313965973731513,0.70703125,0.4974772135416667,20.861111111111104
11264048414.jpg,0.9881184895833334,18,72.04729778980467,0.005462010783283112,0.9609375,0.4837849934895833,20.8717391304348
3078114304.jpg,0.98828125,17,12.424092425217625,0.004314163827693811,0.43359375,0.4989738464355469,20.892523364486
2800893640.jpg,0.9869791666666666,12,20.59043388875947,0.022044121759310614,0.8984375,0.49639638264973956,20.892523364486
2333476039.jpg,0.98876953125,14,7.098137005628039,0.0,0.3515625,0.5022557576497396,20.9137931034483
3017896883.jpg,0.98828125,17,10.434244363572637,0.0,0.40625,0.50347900390625,20.995762711864398
3935177366.jpg,0.98876953125,19,20.701483534244556,0.0,0.6640625,0.48993810017903644,21.025641025641
4867994945.jpg,0.9889322916666666,0,60.883729222313356,0.02787145064522676,0.921875,0.5026995340983073,21.025641025641
5709659001.jpg,0.9856770833333334,17,25.474838841001354,0.0,0.9453125,0.5052935282389323,21.057339449541303
560054684.jpg,0.98828125,18,26.291388391538295,0.004664700125830166,0.97265625,0.4985402425130208,21.057339449541303
4232963375.jpg,0.9876302083333334,13,80.94210983633813,0.010756305641878693,0.7578125,0.5004412333170573,21.0902777777778
5362140571.jpg,0.9840494791666666,18,13.091964560081552,0.0,0.51953125,0.5010999043782552,21.1330275229358
6071930227.jpg,0.98876953125,15,49.125203757811526,0.3321497015121847,0.75390625,0.4987297058105469,21.14375
155365010.jpg,0.9895833333333334,9,53.79467471935401,0.04942342160984431,0.9921875,0.4993438720703125,21.14375
5606263347.jpg,0.9855143229166666,12,9.503870119451914,0.002743094207815382,0.42578125,0.4980417887369792,21.158695652173897
18238731.jpg,0.98828125,17,11.13513767451861,0.0,0.578125,0.4894116719563802,21.1666666666667
2907072293.jpg,0.9739583333333334,18,5.221890912580293,0.0,0.4375,0.4989153544108073,21.1666666666667
562942809.jpg,0.9344075520833334,14,45.434351471591384,0.0,0.9921875,0.4989267985026042,21.2027559055118
8655538784.jpg,0.9869791666666666,12,17.596242440260088,0.007638986303660538,0.984375,0.49814097086588544,21.2162162162162
5197869977.jpg,0.98876953125,18,5.633259256562424,0.0,0.51953125,0.49582163492838544,21.2844036697248
3315383233.jpg,0.95703125,14,15.61519829011391,0.0,0.73046875,0.4943491617838542,21.2905405405405
4728646090.jpg,0.98876953125,16,16.621330117490754,0.0,0.421875,0.4956817626953125,21.296460176991197
5418130754.jpg,0.9851888020833334,17,66.86958324229165,0.0,0.90234375,0.5029652913411459,21.313025210084
357641600.jpg,0.9840494791666666,18,17.561875018043754,0.0,0.81640625,0.49791844685872394,21.313025210084
1418012844.jpg,0.9694010416666666,10,2.868910667463536,0.0,0.0546875,0.4915669759114583,21.4116379310345
10631630073.jpg,0.98828125,16,16.210821770832286,0.005851135889337702,0.6953125,0.49674733479817706,21.4116379310345
4986510349.jpg,0.9840494791666666,14,38.949694761752006,0.007062718105234005,0.94921875,0.48230743408203125,21.4152542372881
2098594651.jpg,0.9847005208333334,9,7.0474508563217775,0.0,0.8203125,0.495361328125,21.477678571428598
6799306335.jpg,0.98828125,14,10.45470318152268,0.0009893413517270844,0.75,0.504309336344401,21.5114678899083
82421401.jpg,0.9781901041666666,14,27.985668735504664,0.0,0.98828125,0.45805994669596356,21.55625
11393787465.jpg,0.9884440104166666,12,12.578078437881807,0.008641898150211134,0.8984375,0.4992574055989583,21.5849514563107
7395359632.jpg,0.984375,14,28.88399187373084,0.0,0.96484375,0.4996693929036458,21.585714285714303
137731604.jpg,0.9026692708333334,14,4.283696900782719,0.0,0.6328125,0.4939422607421875,21.590336134453803
3992677101.jpg,0.98876953125,11,81.17357483195484,0.0157478088776282,0.96875,0.4985516866048177,21.659663865546197
9237243302.jpg,0.9778645833333334,9,47.93187364019152,0.0,0.9921875,0.5035972595214844,21.698660714285698
5825508500.jpg,0.9876302083333334,16,73.64532536444048,0.0,0.9921875,0.47867457071940106,21.8541666666667
346617779.jpg,0.9892578125,13,24.704612737722147,0.0008285814329333344,0.64453125,0.4968109130859375,21.9144736842105
3902626347.jpg,0.9874674479166666,16,4.401166183168397,0.0,0.3203125,0.49745432535807294,21.936974789916
6014996044.jpg,0.9876302083333334,17,5.608739844771507,0.0,0.453125,0.4970410664876302,21.9478260869565
7726222874.jpg,0.9892578125,13,47.736766604608384,0.26903358336573935,0.65625,0.49665069580078125,22.006302521008397
288113726.jpg,0.9475911458333334,18,6.0114825586050875,0.0,0.6640625,0.4970359802246094,22.0128205128205
1693839090.jpg,0.98876953125,16,16.386648543771564,0.03008539649153914,0.3671875,0.4933891296386719,22.066964285714302
4501585211.jpg,0.9876302083333334,16,24.857956650041277,0.0,0.62890625,0.5155919392903646,22.0995575221239
9680493700.jpg,0.9876302083333334,18,21.18422807713154,0.020724834854227436,0.73828125,0.4900652567545573,22.0995575221239
2477552466.jpg,0.9832356770833334,15,7.342759956848369,0.0,0.265625,0.5002034505208334,22.1081081081081
